"node","type"
"PTGDS",2
"TUBGCP4",2
"MYLK2",2
"ZBTB17",2
"TWIST1",2
"DCTN6",2
"SH3GLB1",2
"FER",2
"TLR4",2
"NEK11",2
"KCNA2",2
"RHOBTB2",2
"REV1",2
"DTX4",2
"PDRG1",2
"SDCCAG8",2
"NOX5",2
"NR3C2",2
"NEK8",2
"STRADA",2
"ATL1",2
"PLXNA2",2
"TP53BP2",2
"TTC9C",2
"KLHL29",2
"TTK",2
"NHLRC1",2
"HLA-DRB3",2
"STAT2",2
"PIK3C2B",2
"POGK",2
"KIF24",2
"KLHL10",2
"PRR14L",2
"MAPKAPK3",2
"DMRTA1",2
"DLX6",2
"KLHL32",2
"SGCZ",2
"INS",2
"TOMM34",2
"ATG16L2",2
"SSNA1",2
"PIK3R5",2
"MINK1",2
"KLHL6",2
"SUPT5H",2
"DPP4",2
"SIGMAR1",2
"SHB",2
"TFAP2C",2
"TRIM36",2
"TTC1",2
"PRDM1",2
"KCNA1",2
"SMG6",2
"NGF",2
"KCNQ4",2
"MAP3K6",2
"SUGT1",2
"UVRAG",2
"TBC1D7",2
"TRAF3IP2",2
"LRCH4",2
"SPSB3",2
"S100A1",2
"WDR76",2
"KCNG1",2
"PIWIL1",2
"MAP3K15",2
"INSRR",2
"PRKCG",2
"ISX",2
"C19orf80",2
"REEP1",2
"NCKAP1L",2
"GRID2",2
"CALML6",2
"VEGFA",2
"VPS41",2
"KIAA0226L",2
"SYPL2",2
"SLC2A4",2
"UCHL1",2
"TTI2",2
"CSF2",2
"STK38L",2
"NR1I3",2
"EREG",2
"ASZ1",2
"PSKH2",2
"NPAS2",2
"ICAM2",2
"TLR3",2
"BTC",2
"RAB40A",2
"DCLK2",2
"TOP2B",2
"SLC7A3",2
"ARMC5",2
"USP13",2
"PRKAG2",2
"ATG10",2
"GALE",2
"TUBGCP5",2
"TTBK2",2
"KLHL26",2
"TUBG2",2
"MERTK",2
"TLR2",2
"TP53RK",2
"TMEM43",2
"FNIP2",2
"RAB33A",2
"PAK3",2
"GUCY1B3",2
"PLXNA4",2
"IFNG",2
"STK36",2
"ZFP36L2",2
"SPHK1",2
"PLCE1",2
"WASF1",2
"SFI1",2
"RIPK3",2
"UNK",2
"ZBED4",2
"TMEM208",2
"RTN4RL1",2
"TDRD9",2
"MAG",2
"C20orf194",2
"TMEM70",2
"CDKL4",2
"KLHL25",2
"LRRC14",2
"FBXO24",2
"WSB2",2
"MAP3K9",2
"WASL",2
"SGK223",2
"SPSB1",2
"TMEM68",2
"MUSK",2
"PYDC1",2
"TBX22",2
"NFKBIB",2
"ACVR1C",2
"RHOBTB1",2
"TRIM56",2
"TICAM2",2
"NAA20",2
"ATG4D",2
"NUAK2",2
"IL6",2
"SLC25A22",2
"STK38",2
"ZBTB49",2
"MAPK15",2
"STK33",2
"RGS6",2
"TRABD",2
"TAOK3",2
"WDR81",2
"RGS11",2
"VSIG1",2
"WDR91",2
"SPATA2",2
"WTAP",2
"TUBAL3",2
"SLFN11",2
"MARCH9",2
"TPX2",2
"VARS",2
"DAP",2
"USP18",2
"GTF2IRD2",2
"TCF25",2
"ALPK1",2
"RGS7",2
"SERPINE2",2
"YES1",2
"WWP1",2
"FBXO9",2
"OMG",2
"TMEM222",2
"ZNF598",2
"STK35",2
"CSF2RA",2
"VRK3",2
"IP6K2",2
"MAEL",2
"SLC12A3",2
"PDIK1L",2
"PSKH1",2
"PIF1",2
"TRAPPC9",2
"TESK1",2
"TSSK1B",2
"MYO3B",2
"RAPSN",2
"TYK2",2
"ZMYM1",2
"TRPC4AP",2
"SGK3",2
"TFDP3",2
"GRK7",2
"USP4",2
"RTN4R",2
"PRKY",2
"MEFV",2
"TSSK2",2
"WNK4",2
"SYT13",2
"PRKX",2
"SYT16",2
"TDRKH",2
"AHSA2",2
"NRG3",2
"ZWINT",2
"THAP4",2
"ZNF215",2
"NLRP5",2
"ULK2",2
"METTL7B",2
"TDRD1",2
"MYLK4",2
"TTC28",2
"TYMP",2
"WDR45",2
"ZFYVE21",2
"VMP1",2
"KCNA6",2
"WDTC1",2
"SNX15",2
"USP50",2
"XIAP",2
"HIF3A",2
"NLRP12",2
"UNC45B",2
"PIWIL4",2
"WIPI2",2
"IL2",2
"CALML4",2
"MYLK3",2
"CAPZA3",2
"PRKAG3",2
"ENSG00000108825",2
"TLR6",2
"KLHL1",2
"MOV10L1",2
"NRG4",2
"NRG2",2
"WIPI1",2
"NLRC5",2
"STAP2",2
"SEMA3A",2
"PIK3R6",2
"CCDC11",2
"RPS6KL1",2
"RTN4RL2",2
"TRIM40",2
"SIM2",2
"SHD",2
"UGCG",2
"ZBTB20",2
"WASH1",2
"TDRD12",2
"TIE1",2
"TSSK6",2
"TYRO3",2
"STK32C",2
"TTC12",2
"SIM1",2
"TRIM49",2
"ZPLD1",2
"TNNI3K",2
"ZNF74",2
"TMEM65",2
"STYK1",2
"KCTD8",2
"PIM3",2
"STK32B",2
"TRIM73",2
"autophagosome assembly",6
"G2/M transition of mitotic cell cycle",6
"Golgi membrane",6
"phagophore assembly site",6
"autophagy of mitochondrion",6
"mitophagy",6
"blastocyst formation",6
"positive regulation of protein phosphorylation",6
"stimulatory C-type lectin receptor signaling pathway",6
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",6
