"V1","V2"
"VAPA","TMEM179B"
"VAPA","FPR1"
"VAPA","ATP11B"
"VAPA","CEACAM6"
"VAPA","ATP8A1"
"VAPA","MANBA"
"VAPA","PRCP"
"VAPA","RAB37"
"VAPA","GLIPR1"
"VAPA","SYNGR1"
"VAPA","ARL8A"
"VAPA","PIGR"
"VAPA","CD68"
"VAPA","NDUFC2"
"VAPA","ABCA13"
"VAPA","CMTM6"
"VAPA","MAGT1"
"VAPA","STOM"
"VAPA","LPCAT1"
"VAPA","ATP6V0C"
"VAPA","TMEM30A"
"VAPA","ACPP"
"VAPA","VAMP8"
"VAPA","CPNE1"
"VAPA","C3AR1"
"VAPA","MGST1"
"VAPA","BST2"
"SNAP29","VNN1"
"SNAP29","NFAM1"
"SNAP29","BRI3"
"SNAP29","RAB44"
"SNAP29","RAB3D"
"SNAP29","LRMP"
"SNAP29","SLCO4C1"
"SNAP29","CEACAM8"
"SNAP29","TMEM179B"
"SNAP29","FPR1"
"SNAP29","ATP11B"
"SNAP29","CEACAM6"
"SNAP29","ATP8A1"
"SNAP29","MANBA"
"SNAP29","PRCP"
"SNAP29","RAB37"
"SNAP29","GLIPR1"
"SNAP29","SYNGR1"
"SNAP29","ARL8A"
"SNAP29","PIGR"
"SNAP29","CD68"
"SNAP29","NDUFC2"
"SNAP29","ABCA13"
"SNAP29","CMTM6"
"SNAP29","MAGT1"
"SNAP29","STOM"
"SNAP29","LPCAT1"
"SNAP29","ATP6V0C"
"SNAP29","TMEM30A"
"SNAP29","ACPP"
"SNAP29","VAMP8"
"SNAP29","CPNE1"
"SNAP29","C3AR1"
"SNAP29","MGST1"
"SNAP29","BST2"
"SNAP29","VAPA"
"CPNE3","VNN1"
"CPNE3","NFAM1"
"CPNE3","BRI3"
"CPNE3","RAB44"
"CPNE3","RAB3D"
"CPNE3","LRMP"
"CPNE3","SLCO4C1"
"CPNE3","CEACAM8"
"CPNE3","TMEM179B"
"CPNE3","FPR1"
"CPNE3","ATP11B"
"CPNE3","CEACAM6"
"CPNE3","ATP8A1"
"CPNE3","MANBA"
"CPNE3","PRCP"
