"Index","Prot"
"13273","WDFY2"
"13274","FEZF2"
"13275","NKX2-2"
"13276","LHCGR"
"13277","GIPR"
"13278","TBC1D32"
"13279","PTH2"
"13280","GPR45"
"13281","RLN2"
"13282","GPBAR1"
"13283","RXFP2"
"13284","GPR83"
"13285","HTR4"
"13286","GPHB5"
"13287","PTH2R"
"13288","GPR176"
"13289","LHB"
"13290","GPR150"
"13291","GPR32"
"13292","CACNG8"
"13293","TAAR2"
"13294","TAAR9"
"13295","TAAR6"
"13296","TAAR1"
"13297","TAAR5"
"13298","TAAR8"
"13299","PRB4"
"13300","PRH2"
"13301","SSUH2"
"13302","NAA60"
"13303","LRFN2"
"13304","ZNF76"
"13305","ZNF687"
"13306","ZFP1"
"13307","ZNF608"
"13308","PGBD3"
"13309","TUSC2"
"13310","ZNF395"
"13311","LENG9"
"13312","ZNF461"
"13313","PKIB"
"13314","TRAJ56"
"13315","ZNF653"
"13316","WDR38"
"13317","MFSD2A"
"13318","SNCAIP"
"13319","PCDHGB1"
"13320","PLCL2"
"13321","SGCA"
"13322","SLC5A8"
"13323","CNST"
"13324","PPP1R16A"
"13325","SMAGP"
"13326","PPCDC"
"13327","UBXN2A"
"13328","PRAP1"
"13329","PROCR"
"13330","C1QTNF6"
"13331","MAL2"
"13332","PARD6B"
"13333","SFRP2"
"13334","GLIPR1L2"
"13335","ERP27"
"13336","ITPRIPL1"
"13337","GLIPR2"
"13338","FNDC4"
"13339","FERD3L"
"13340","C20orf27"
"13341","PHACTR1"
"13342","PPP1R3C"
"13343","LAIR2"
"13344","PPP1R11"
"13345","MIIP"
"13346","CCDC181"
"13347","CSRNP2"
"13348","C16orf96"
"13349","PPP1R1A"
"13350","IGLC1"
"13351","GRK1"
"13352","JPH3"
"13353","PPIC"
"13354","EVA1B"
"13355","NDP"
"13356","TRPM8"
"13357","NEU3"
"13358","SDPR"
"13359","PPP1R3E"
"13360","PPP1R3F"
"13361","FRMPD4"
"13362","TMUB2"
"13363","TMEM31"
"13364","PPP1R14C"
"13365","MSMB"
"13366","SLPI"
"13367","UPK3A"
"13368","SFRP5"
"13369","PRSS57"
"13370","SYT4"
"13371","TMEM174"
"13372","SOD3"
"13373","WBP1L"
"13374","TWSG1"
"13375","TCTEX1D4"
"13376","PPP1R2P3"
"13377","SLC45A1"
"13378","ZG16"
"13379","PPP1R3G"
"13380","TMED5"
"13381","TMEM39B"
"13382","FAR2"
"13383","PIGO"
"13384","GPAA1"
"13385","ADAMTS1"
"13386","CHPF2"
"13387","UGGT2"
"13388","ERLEC1"
"13389","PUSL1"
"13390","KDELC2"
"13391","PCSK6"
"13392","FBLN5"
"13393","FBN2"
"13394","DCAKD"
"13395","MARC1"
"13396","TIMM10B"
"13397","ALG11"
"13398","TIMM10"
"13399","JAKMIP1"
"13400","USP54"
"13401","PDZD11"
"13402","ERGIC1"
"13403","SLC25A21"
"13404","SLC44A2"
"13405","PSTPIP1"
"13406","LRRC8B"
"13407","HIBCH"
"13408","PNPO"
"13409","IZUMO1"
"13410","LENG1"
"13411","FOPNL"
"13412","MSTO1"
"13413","EPT1"
"13414","HPRT1"
"13415","CCDC77"
"13416","PHF11"
"13417","C6orf57"
"13418","MRPL14"
"13419","C14orf2"
"13420","HNRNPA3P1"
"13421","GCNT3"
"13422","COX1"
"13423","MAGED4B"
"13424","FAM104A"
"13425","ATAD3C"
"13426","MRPL16"
"13427","TMEM186"
"13428","ANKRD46"
"13429","FST"
"13430","ENPP6"
"13431","TM2D2"
"13432","HTR3C"
"13433","IQCF1"
"13434","CARTPT"
"13435","SELENBP1"
"13436","ATP8B2"
"13437","TTLL1"
"13438","PDE5A"
"13439","EMC10"
"13440","ALG10"
"13441","ARMCX2"
"13442","C10orf88"
"13443","GBA2"
"13444","S100A13"
"13445","C11orf54"
"13446","ADAMTSL3"
"13447","CGB2"
"13448","CSPP1"
"13449","SPATA13"
"13450","GALNT16"
"13451","HTRA4"
"13452","ND1"
"13453","GDPD5"
"13454","LIX1L"
"13455","FTH1P3"
"13456","CGNL1"
"13457","TPGS2"
"13458","FAM167A"
"13459","ATP5E"
"13460","C19orf45"
"13461","FAM177A1"
"13462","LHX6"
"13463","PAXBP1"
"13464","PLEKHB2"
"13465","COA4"
"13466","ADIPOR1"
"13467","DKKL1"
"13468","PIPSL"
"13469","GPR98"
"13470","NELL2"
"13471","ATP6V1C2"
"13472","C12orf50"
"13473","CCDC70"
"13474","C5orf51"
"13475","SCARNA5"
"13476","PTRHD1"
"13477","MAGEA4"
"13478","COQ4"
"13479","GALK1"
"13480","MOXD1"
"13481","GIMAP8"
"13482","ABHD15"
"13483","JAKMIP2"
"13484","CYTH1"
"13485","FAM219A"
"13486","MESP2"
"13487","BBS1"
"13488","FKRP"
"13489","CCBL1"
"13490","ASAP3"
"13491","GDE1"
"13492","CDH19"
"13493","DNAAF1"
"13494","GATC"
"13495","DAGLA"
"13496","CHRNA3"
"13497","C10orf35"
"13498","IFT172"
"13499","C1GALT1C1"
"13500","ATP7B"
"13501","BSPRY"
"13502","MRPS24"
"13503","CBR3"
"13504","BBS4"
"13505","DNASE1L1"
"13506","CHCHD2P9"
"13507","LGALS9C"
"13508","ATP6V0E1"
"13509","DPPA2"
"13510","GPBP1"
"13511","CLDND1"
"13512","ANKRD34C"
"13513","ADAMTSL1"
"13514","CMIP"
"13515","C16orf45"
"13516","MICALL2"
"13517","C2orf48"
"13518","TM9SF4"
"13519","B3GALNT1"
"13520","LGALSL"
"13521","PLSCR4"
"13522","CNKSR3"
"13523","PGP"
"13524","RPP21"
"13525","ICA1"
"13526","GALNT18"
"13527","HK3"
"13528","MYF6"
"13529","F10"
"13530","SDHC"
"13531","FAM168A"
"13532","TSPAN5"
"13533","KIAA0586"
"13534","ENOPH1"
"13535","ABI3"
"13536","ATP6V1B1"
"13537","GLDC"
"13538","GPR21"
"13539","DIAPH2"
"13540","RTCA"
"13541","NCOA5"
"13542","HELB"
"13543","PLA2G16"
"13544","FAM134A"
"13545","MINOS1-NBL1"
"13546","GHDC"
"13547","CGRRF1"
"13548","P2RX1"
"13549","PCDHA12"
"13550","DPY19L3"
"13551","ASPHD2"
"13552","ANGPTL7"
"13553","DDAH1"
"13554","ACSM5"
"13555","ANXA2P2"
"13556","CPA4"
"13557","CDV3"
"13558","CCDC172"
"13559","ARHGAP36"
"13560","RUNDC3A"
"13561","ERC2"
"13562","CPNE4"
"13563","AGPAT2"
"13564","AP5Z1"
"13565","MALSU1"
"13566","IL17RE"
"13567","IFT140"
"13568","MAGIX"
"13569","MSRB2"
"13570","CHRND"
"13571","MRS2"
"13572","FAM189A2"
"13573","ARL6"
"13574","KCNK16"
"13575","CSRP2"
"13576","AOC1"
"13577","SEC11C"
"13578","DOLPP1"
"13579","BBIP1"
"13580","ENTPD4"
"13581","FZD10"
"13582","IFT88"
"13583","EXTL3"
"13584","GCAT"
"13585","AEN"
"13586","THUMPD2"
"13587","TNNI3"
"13588","MRPL36"
"13589","PRIMPOL"
"13590","MYO1F"
"13591","SLC6A1"
"13592","C1QTNF9"
"13593","GRIN3A"
"13594","NADK2"
"13595","PDK4"
"13596","DYM"
"13597","CHIC2"
"13598","PDSS2"
"13599","MRPL32"
"13600","B3GALNT2"
"13601","ALDH6A1"
"13602","DPEP1"
"13603","UBR7"
"13604","PCDHB7"
"13605","DMTN"
"13606","CHSY3"
"13607","B4GAT1"
"13608","PDSS1"
"13609","IFT27"
"13610","DCDC5"
"13611","PIBF1"
"13612","DPY19L4"
"13613","GPANK1"
"13614","LYPLA1"
"13615","HSPB7"
"13616","CERS6"
"13617","PIGP"
"13618","ADAMTS17"
"13619","DCTD"
"13620","SRFBP1"
"13621","DNAL4"
"13622","APIP"
"13623","C2orf88"
"13624","ISCU"
"13625","LAMC3"
"13626","ADO"
"13627","ARHGEF15"
"13628","ARHGAP25"
"13629","MAN1A1"
"13630","TSEN34"
"13631","CDK2AP2"
"13632","ABHD14A"
"13633","ALG9"
"13634","QRICH2"
"13635","CEP85L"
"13636","CCDC84"
"13637","ATP2C1"
"13638","CA14"
"13639","CPLX3"
"13640","BSN"
"13641","ALKBH8"
"13642","DEF6"
"13643","CA10"
"13644","GABRE"
"13645","KIAA1328"
"13646","ITGA7"
"13647","BPIFA2"
"13648","ANXA8"
"13649","RIBC1"
"13650","SLC51A"
"13651","AMMECR1"
"13652","LRP1B"
"13653","CEP95"
"13654","MRPS33"
"13655","HSD17B14"
"13656","MRPL48"
"13657","GCHFR"
"13658","TMCO6"
"13659","DOCK11"
"13660","CCDC68"
"13661","NUDT3"
"13662","ACADS"
"13663","ELOVL1"
"13664","FUOM"
"13665","ADSSL1"
"13666","FAM124B"
"13667","RPP14"
"13668","PALM2"
"13669","PIGQ"
"13670","LMBR1L"
"13671","CHCHD7"
"13672","COLQ"
"13673","SPATA1"
"13674","CFAP97"
"13675","FLYWCH2"
"13676","ALX3"
"13677","C11orf68"
"13678","PGBD1"
"13679","MRPL54"
"13680","HHEX"
"13681","GYG2"
"13682","PLBD2"
"13683","AOC2"
"13684","COLGALT2"
"13685","TCTEX1D2"
"13686","DDX11L8"
"13687","STK17B"
"13688","POMGNT2"
"13689","BBS5"
"13690","GORAB"
"13691","OXLD1"
"13692","CRACR2A"
"13693","FGD4"
"13694","IFT80"
"13695","HOXA5"
"13696","ADCK2"
"13697","TAL2"
"13698","ADAMTS2"
"13699","PCDHA3"
"13700","CHL1"
"13701","ZKSCAN8"
"13702","CCDC150"
"13703","ALG13"
"13704","CMBL"
"13705","SLC30A4"
"13706","SSX3"
"13707","BARHL1"
"13708","FAM214A"
"13709","KCNE3"
"13710","NAGPA"
"13711","CLHC1"
"13712","GALNT10"
"13713","BEST1"
"13714","JAZF1"
"13715","ANKRD49"
"13716","RANBP17"
"13717","SIX3"
"13718","DPEP2"
"13719","CBWD3"
"13720","BBS12"
"13721","ERVK3-1"
"13722","CLEC16A"
"13723","SELT"
"13724","IFT81"
"13725","NUDT12"
"13726","TARSL2"
"13727","OBSCN"
"13728","DGKQ"
"13729","FRMD5"
"13730","CDYL2"
"13731","NPIPA1"
"13732","INPP5K"
"13733","PABPC5"
"13734","ADAL"
"13735","BRI3BP"
"13736","C9orf3"
"13737","GPR89B"
"13738","HSPB9"
"13739","RIPPLY1"
"13740","MRPL17"
"13741","AKAP14"
"13742","AGPAT3"
"13743","METTL16"
"13744","ALG12"
"13745","R3HCC1"
"13746","MFSD8"
"13747","DPH7"
"13748","LDB2"
"13749","CHTF8"
"13750","OTC"
"13751","CIB3"
"13752","HDHD3"
"13753","WBP1"
"13754","CCDC121"
"13755","MAN2C1"
"13756","MSRB1"
"13757","MTUS1"
"13758","OTX1"
"13759","FAM107A"
"13760","IFT20"
"13761","CD164L2"
"13762","ZSCAN29"
"13763","FCHSD1"
"13764","FAM195B"
"13765","VIPAS39"
"13766","LPCAT3"
"13767","RPH3A"
"13768","ST6GALNAC4"
"13769","EMC6"
"13770","MEGF10"
"13771","CLPSL1"
"13772","ADPGK"
"13773","RALYL"
"13774","KCNE1L"
"13775","ARHGEF40"
"13776","ADAMTS10"
"13777","SDE2"
"13778","ACAP1"
"13779","ARHGAP42"
"13780","BMP8B"
"13781","PUM2"
"13782","CHSY1"
"13783","IGKV2-30"
"13784","REEP3"
"13785","C11orf31"
"13786","IFT122"
"13787","GOLGA7B"
"13788","CNIH4"
"13789","FRZB"
"13790","CCDC18"
"13791","LPCAT4"
"13792","KCNJ16"
"13793","MTFP1"
"13794","PCDHB15"
"13795","FDX1"
"13796","C1orf123"
"13797","KCNJ1"
"13798","RGS10"
"13799","GTF2IRD2B"
"13800","LZTS3"
"13801","BMS1P5"
"13802","RBM12B"
"13803","DPH3"
"13804","GLRA2"
"13805","ABHD16A"
"13806","PKIG"
"13807","PAX9"
"13808","LAMA2"
"13809","KCNE2"
"13810","ARHGAP15"
"13811","ARHGEF9"
"13812","CRIP2"
"13813","KCNJ5"
"13814","COQ5"
"13815","NEU2"
"13816","ADAMTS7"
"13817","GDPGP1"
"13818","OR52W1"
"13819","FUZ"
"13820","MRPL47"
"13821","ITGB1BP2"
"13822","RMND1"
"13823","LRP4"
"13824","KCNJ3"
"13825","SGPP1"
"13826","DAAM2"
"13827","ADPRHL2"
"13828","LYPD6"
"13829","PCDHGB4"
"13830","ADAMTSL2"
"13831","OSTC"
"13832","TTC25"
"13833","PBDC1"
"13834","SYNGR2"
"13835","RABIF"
"13836","HYDIN"
"13837","ANXA13"
"13838","QRSL1"
"13839","RHPN1"
"13840","CORO2B"
"13841","C15orf26"
"13842","DGKI"
"13843","MMADHC"
"13844","CCDC153"
"13845","SPTSSA"
"13846","LRRC8E"
"13847","ND6"
"13848","IGHV3-13"
"13849","TNR"
"13850","FAM20B"
"13851","PIGW"
"13852","LYSMD2"
"13853","GJA5"
"13854","ADAM11"
"13855","SLC9A3"
"13856","CROCC"
"13857","GLRB"
"13858","PGM3"
"13859","JTB"
"13860","PARVG"
"13861","ROPN1L"
"13862","FAM74A4"
"13863","ERGIC2"
"13864","IGKV2D-40"
"13865","TSEN54"
"13866","FNDC3B"
"13867","TMEM9B"
"13868","AP5M1"
"13869","TNFRSF19"
"13870","ESAM"
"13871","MIEN1"
"13872","ADNP2"
"13873","SSBP4"
"13874","HSD17B8"
"13875","ALDH1A3"
"13876","ARID5A"
"13877","GNAL"
"13878","GMPR"
"13879","ARHGAP6"
"13880","ATP5G3"
"13881","PODXL2"
"13882","IFT46"
"13883","BBS9"
"13884","GPR52"
"13885","KCNE1"
"13886","ANKRD55"
"13887","IMPAD1"
"13888","HSPB11"
"13889","HEMK1"
"13890","CELA1"
"13891","IFT22"
"13892","CACNB2"
"13893","CABP4"
"13894","FDX1L"
"13895","LRRCC1"
"13896","C17orf104"
"13897","GALM"
"13898","ZNF460"
"13899","HOMER2"
"13900","OR51B4"
"13901","SLC25A17"
"13902","CYP24A1"
"13903","GOLPH3L"
"13904","FBXO8"
"13905","GLB1L"
"13906","GALNT1"
"13907","PRPS2"
"13908","FGD3"
"13909","ABCD2"
"13910","DSG3"
"13911","NUBP1"
"13912","NDOR1"
"13913","ABCC10"
"13914","FAM73A"
"13915","DOC2A"
"13916","C7orf26"
"13917","RIPPLY2"
"13918","STARD7"
"13919","C1orf87"
"13920","C7orf60"
"13921","REG4"
"13922","FAM71C"
"13923","RNF214"
"13924","FAM160A1"
"13925","LRRC36"
"13926","C10orf71"
"13927","VSIG2"
"13928","TBX20"
"13929","FBLN2"
"13930","SNORD22"
"13931","PALM2-AKAP2"
"13932","MARC2"
"13933","GPR137B"
"13934","C9orf24"
"13935","CHDC2"
"13936","ANKRD36BP1"
"13937","CCDC107"
"13938","FAM212B"
"13939","UBR3"
"13940","RSG1"
"13941","PSPH"
"13942","LRRC61"
"13943","ANKIB1"
"13944","MRPL33"
"13945","NFU1"
"13946","CORO6"
"13947","PGAP1"
"13948","C17orf102"
"13949","ARHGAP33"
"13950","CLIP2"
"13951","PHYKPL"
"13952","NUDT8"
"13953","ASCL4"
"13954","LYZL1"
"13955","POPDC2"
"13956","MPDU1"
"13957","RBMS3"
"13958","C14orf37"
"13959","GNB1L"
"13960","ARHGAP20"
"13961","CCDC17"
"13962","SEPHS2"
"13963","MPV17L2"
"13964","NPHP3"
"13965","AHSP"
"13966","COMP"
"13967","DXO"
"13968","ASIC2"
"13969","PRSS12"
"13970","TEKT3"
"13971","KIAA2018"
"13972","C14orf93"
"13973","CHRNA4"
"13974","EGFL8"
"13975","KIAA0408"
"13976","CHAD"
"13977","OR5M10"
"13978","GFRAL"
"13979","OR7A10"
"13980","OR5B2"
"13981","DHDDS"
"13982","GNPTG"
"13983","EMB"
"13984","RAB40AL"
"13985","TBC1D19"
"13986","OR7G3"
"13987","NT5C1B"
"13988","RTTN"
"13989","IAH1"
"13990","PGPEP1"
"13991","C5orf60"
"13992","AKAP7"
"13993","SLC5A6"
"13994","FAM13A"
"13995","ZNF511"
"13996","TREML2"
"13997","ARHGAP30"
"13998","ADAMTS15"
"13999","TBC1D31"
"14000","OR51E2"
"14001","CCDC69"
"14002","ARL2BP"
"14003","PDP2"
"14004","CCDC186"
"14005","MRPS36"
"14006","SEPT12"
"14007","HELQ"
"14008","ALG14"
"14009","TGM5"
"14010","LZTFL1"
"14011","CCDC65"
"14012","ATP5EP2"
"14013","NRM"
"14014","ABCC6"
"14015","CPSF4L"
"14016","RGS8"
"14017","NAA35"
"14018","KCNA10"
"14019","LINC00526"
"14020","PLEKHG2"
"14021","DNAL1"
"14022","REXO1"
"14023","OR52L1"
"14024","RNASEH1"
"14025","ADAT1"
"14026","C6orf118"
"14027","ARG2"
"14028","C1orf21"
"14029","CCDC158"
"14030","OPHN1"
"14031","SLC16A6"
"14032","UGT1A10"
"14033","NLN"
"14034","KAL1"
"14035","WFDC1"
"14036","CTBS"
"14037","FAM65B"
"14038","C2orf71"
"14039","TEX29"
"14040","B4GALNT1"
"14041","ALG10B"
"14042","NOA1"
"14043","ENTPD5"
"14044","IGSF1"
"14045","IGHV3-30"
"14046","LOC440786"
"14047","ADAM2"
"14048","HDHD1"
"14049","SNX13"
"14050","ARHGEF39"
"14051","FAXC"
"14052","S100A7A"
"14053","WFDC9"
"14054","SERINC2"
"14055","GALC"
"14056","SPEF1"
"14057","ARAP2"
"14058","FNDC5"
"14059","SLAIN1"
"14060","ARHGEF37"
"14061","GIMAP2"
"14062","MTRF1"
"14063","SETD4"
"14064","RSPO2"
"14065","EARS2"
"14066","IER3IP1"
"14067","GDPD3"
"14068","EMC9"
"14069","MAPKBP1"
"14070","COA5"
"14071","OR2L13"
"14072","PAPL"
"14073","DGKH"
"14074","FAM71F2"
"14075","SUCO"
"14076","TMPPE"
"14077","TVP23C"
"14078","SGCE"
"14079","RARS2"
"14080","SBSPON"
"14081","MSMO1"
"14082","OR4B1"
"14083","OR51L1"
"14084","KRTCAP2"
"14085","FGF14"
"14086","HMGB1P1"
"14087","ATP6V1G2"
"14088","NT5C"
"14089","SLC34A2"
"14090","INPP4B"
"14091","ATP6V1E2"
"14092","FTSJ2"
"14093","PSD4"
"14094","DSPP"
"14095","ACADL"
"14096","HBQ1"
"14097","TTC30A"
"14098","OR2K2"
"14099","SCAMP4"
"14100","EN1"
"14101","ITPKB"
"14102","MAGEC1"
"14103","FRMD8"
"14104","ARHGAP28"
"14105","CYP7B1"
"14106","ADIPOR2"
"14107","ITGAD"
"14108","LIPF"
"14109","TMX2"
"14110","SLC38A5"
"14111","ARHGEF38"
"14112","PLEKHG6"
"14113","SUMF1"
"14114","EFCAB14"
"14115","FAM195A"
"14116","NSUN7"
"14117","SIX1"
"14118","CRACR2B"
"14119","PLEKHG1"
"14120","UPP2"
"14121","DNAJC24"
"14122","ZNF223"
"14123","RTBDN"
"14124","ANKRD39"
"14125","VENTX"
"14126","RPP25"
"14127","ADAMTS6"
"14128","PTDSS2"
"14129","ADAT3"
"14130","TRNAU1AP"
"14131","SUOX"
"14132","PPAP2C"
"14133","NFS1"
"14134","ARHGEF33"
"14135","C8orf82"
"14136","PTPRQ"
"14137","ATP6V1G3"
"14138","OR10H3"
"14139","PARS2"
"14140","ABCC8"
"14141","SMCP"
"14142","TSPAN17"
"14143","SPRYD3"
"14144","OPN3"
"14145","AGXT2"
"14146","WBSCR16"
"14147","SEPN1"
"14148","DPM2"
"14149","FGD2"
"14150","ATP5G2"
"14151","HVCN1"
"14152","TCF21"
"14153","APOL6"
"14154","CNIH1"
"14155","NMNAT3"
"14156","RASSF6"
"14157","ATAD2B"
"14158","SLC6A5"
"14159","ORMDL2"
"14160","SOGA3"
"14161","KCNF1"
"14162","SPATA24"
"14163","NOVA2"
"14164","APOBEC3A"
"14165","COX6A2"
"14166","RSPH14"
"14167","ABRACL"
"14168","NLRP13"
"14169","OR5F1"
"14170","POFUT2"
"14171","NUP210L"
"14172","NXF2B"
"14173","KCNJ15"
"14174","B4GALT6"
"14175","IFFO2"
"14176","SLC26A3"
"14177","NT5C3B"
"14178","MGAT2"
"14179","FAM199X"
"14180","EML5"
"14181","ZBBX"
"14182","TOP3B"
"14183","TXNDC15"
"14184","LRRN1"
"14185","RPL13AP3"
"14186","JRKL"
"14187","TTC30B"
"14188","ASTN2"
"14189","FAM81B"
"14190","LOC260334"
"14191","UAP1L1"
"14192","SMYD5"
"14193","TEX33"
"14194","GANC"
"14195","NLGN4Y"
"14196","CABYR"
"14197","LOC400682"
"14198","COQ10A"
"14199","ATP6V0E2"
"14200","TBC1D2"
"14201","SCN4A"
"14202","CPT1B"
"14203","GREB1L"
"14204","ZDHHC9"
"14205","LOC100507703"
"14206","EGFLAM"
"14207","LYSMD1"
"14208","SLC30A10"
"14209","HAGHL"
"14210","PABPC4L"
"14211","EFHB"
"14212","SHE"
"14213","LOC102724334"
"14214","IL1RAPL1"
"14215","KBTBD3"
"14216","GLRA3"
"14217","EMP2"
"14218","MAST4"
"14219","OR2T1"
"14220","ENGASE"
"14221","MTRF1L"
"14222","SRR"
"14223","IGKV4-1"
"14224","TPPP"
"14225","OR2T29"
"14226","OR2T5"
"14227","DLX6-AS1"
"14228","ZSCAN32"
"14229","PRSS56"
"14230","ARHGAP40"
"14231","SIX6"
"14232","ABHD4"
"14233","LRRC29"
"14234","TCP10L2"
"14235","PTGR1"
"14236","HRASLS5"
"14237","LOC554223"
"14238","RPL39P5"
"14239","IGLC7"
"14240","SFSWAP"
"14241","OR1E2"
"14242","UGT1A7"
"14243","RASIP1"
"14244","SLC37A4"
"14245","TLCD2"
"14246","RSAD1"
"14247","LINC01000"
"14248","CASKIN1"
"14249","SNORA63"
"14250","LINC00657"
"14251","PIGH"
"14252","ACSS3"
"14253","DUS1L"
"14254","ATP5SL"
"14255","IQCC"
"14256","ZBTB46"
"14257","SPATA6L"
"14258","STARD3NL"
"14259","TMEM164"
"14260","MIR3652"
"14261","SSR2"
"14262","LOC100287042"
"14263","EFCAB11"
"14264","C9orf117"
"14265","PIH1D2"
"14266","APOL4"
"14267","KCNJ9"
"14268","OPN1LW"
"14269","SLC25A29"
"14270","TMEM141"
"14271","C1orf189"
"14272","OR52N1"
"14273","OR2H1"
"14274","SNHG1"
"14275","SLC35B3"
"14276","IGHV3-23"
"14277","UNC119B"
"14278","C17orf97"
"14279","TM4SF18"
"14280","ITGA10"
"14281","FSCN3"
"14282","SPRR2C"
"14283","DSCR8"
"14284","FIRRE"
"14285","GJA3"
"14286","ADAMTS9"
"14287","OR51A4"
"14288","PRRG2"
"14289","PDXP"
"14290","NUDT16"
"14291","UGT2A2"
"14292","TRPT1"
"14293","UGT2A3"
"14294","TRMT5"
"14295","YIF1B"
"14296","TBC1D23"
"14297","TMTC4"
"14298","TTLL7"
"14299","TMEM138"
"14300","MSANTD3"
"14301","GATM"
"14302","RALGPS1"
"14303","RPS4Y2"
"14304","OR13C8"
"14305","SDR42E2"
"14306","LOC100129118"
"14307","RNF216P1"
"14308","SLC39A13"
"14309","SELV"
"14310","IGKV3-20"
"14311","SAMD8"
"14312","MBOAT2"
"14313","COX6B2"
"14314","CHCHD5"
"14315","IL25"
"14316","IL17B"
"14317","TTC17"
"14318","OR8B2"
"14319","TRMT10B"
"14320","ST6GALNAC3"
"14321","OR6M1"
"14322","BEST3"
"14323","LMAN1L"
"14324","CNIH2"
"14325","TRAPPC2P1"
"14326","ITGA11"
"14327","CELA2A"
"14328","PSD"
"14329","PIGL"
"14330","PUS3"
"14331","ENSG00000276345"
"14332","ENSG00000239789"
"14333","LOXL1"
"14334","MYZAP"
"14335","CEACAM3"
"14336","GPR97"
"14337","GALNT8"
"14338","LOC93432"
"14339","STARD8"
"14340","ANKK1"
"14341","ENSG00000259112"
"14342","ATP5L2"
"14343","FAM179A"
"14344","ENSG00000270386"
"14345","ENSG00000275464"
"14346","ENSG00000276612"
"14347","MT-CO1"
"14348","COX7A1"
"14349","ENSG00000249209"
"14350","COX7B2"
"14351","OR1I1"
"14352","NINJ1"
"14353","TOMM20L"
"14354","RTDR1"
"14355","ENSG00000254692"
"14356","OR10G3"
"14357","OR10G2"
"14358","PIGF"
"14359","OR6C2"
"14360","OR5C1"
"14361","SKOR1"
"14362","ARHGAP24"
"14363","ARHGEF10L"
"14364","ARHGEF19"
"14365","RSPH3"
"14366","ENSG00000229117"
"14367","ENSG00000279483"
"14368","PIK3C2G"
"14369","ENSG00000250741"
"14370","PCOLCE"
"14371","P2RX3"
"14372","PGAP2"
"14373","ADAMTS14"
"14374","IBSP"
"14375","MGP"
"14376","LIX1"
"14377","OR51F2"
"14378","OR1J4"
"14379","OR2A5"
"14380","OR52N2"
"14381","OR1K1"
"14382","OR5M8"
"14383","OR2AE1"
"14384","OR56B1"
"14385","OR2A14"
"14386","OR5M3"
"14387","OR4C3"
"14388","OR4K2"
"14389","OR51V1"
"14390","OR5T3"
"14391","OR52E6"
"14392","OR5A1"
"14393","OR52A1"
"14394","OR6B1"
"14395","OR4F21"
"14396","OR9K2"
"14397","OR52E8"
"14398","OR14J1"
"14399","OR2A2"
"14400","OR1N1"
"14401","OR10H2"
"14402","OR5M9"
"14403","OR12D2"
"14404","OR14K1"
"14405","OR4K15"
"14406","OR52B6"
"14407","OR56A3"
"14408","OR5H1"
"14409","OR5L1"
"14410","OR4Q3"
"14411","OR2M4"
"14412","OR4M1"
"14413","OR2J2"
"14414","OR14I1"
"14415","OR10J1"
"14416","OR11G2"
"14417","OR6B2"
"14418","OR2AT4"
"14419","OR5K1"
"14420","OR8S1"
"14421","OR2D2"
"14422","OR9A2"
"14423","OR1D5"
"14424","OR2S2"
"14425","OR2L5"
"14426","OR2AK2"
"14427","OR5A2"
"14428","OR2G3"
"14429","OR7G1"
"14430","OR52A5"
"14431","OR5P2"
"14432","OR51T1"
"14433","OR52I2"
"14434","OR6C70"
"14435","OR2B6"
"14436","OR56A1"
"14437","OR5V1"
"14438","OR1G1"
"14439","OR4N2"
"14440","OR4F4"
"14441","OR1A2"
"14442","OR4C5"
"14443","OR52K1"
"14444","OR2A25"
"14445","OR52E2"
"14446","OR52B2"
"14447","OR4D2"
"14448","OR10J3"
"14449","OR4A47"
"14450","OR3A1"
"14451","OR4D1"
"14452","OR2F1"
"14453","OR10G6"
"14454","OR6V1"
"14455","OR51B6"
"14456","OR2J3"
"14457","OR2G6"
"14458","OR2Z1"
"14459","OR6N1"
"14460","OR51Q1"
"14461","OR52E4"
"14462","OR2A12"
"14463","OR6C1"
"14464","OR10S1"
"14465","OR2A7"
"14466","OR56A4"
"14467","OR8D4"
"14468","OR5H14"
"14469","OR10Q1"
"14470","OR10G8"
"14471","OR8A1"
"14472","OR10G7"
"14473","OR2C3"
"14474","OR6F1"
"14475","OR2T12"
"14476","OR9I1"
"14477","OR5B21"
"14478","OR5K3"
"14479","OR2T4"
"14480","OR11H1"
"14481","OR2AJ1"
"14482","OR4F6"
"14483","OR8D1"
"14484","OR2T34"
"14485","OR2T10"
"14486","OR10R2"
"14487","OR52D1"
"14488","OR56B4"
"14489","OR14A16"
"14490","OR2T7"
"14491","OR52N5"
"14492","OR4D6"
"14493","OR4D11"
"14494","OR6S1"
"14495","OR2C1"
"14496","OR11L1"
"14497","OR4A16"
"14498","OR6C74"
"14499","OR8K5"
"14500","OR10A5"
"14501","OR2L8"
"14502","OR5B17"
"14503","OR6A2"
"14504","OR5I1"
"14505","OR8J3"
"14506","OR1F1"
"14507","OR6C4"
"14508","OR5H15"
"14509","OR2AG2"
"14510","OR14A2"
"14511","OR6C68"
"14512","OR5AC2"
"14513","OR5AP2"
"14514","OR10V1"
"14515","OR2M7"
"14516","OR10W1"
"14517","OR1C1"
"14518","OR2G2"
"14519","OR5D16"
"14520","OR8H3"
"14521","OR4C13"
"14522","OR11H2"
"14523","OR1S2"
"14524","OR10K2"
