"V1","V2"
"SCLT1","TP53BP2"
"SCLT1","MARK4"
"OLA1","VEGFA"
"OLA1","UBE3A"
"APTX","XRCC5"
"HSCB","DNAJC6"
"HSCB","TIMM44"
"HSCB","TOMM40"
"STIP1","HPSE"
"STIP1","CFAP52"
"STIP1","NOX5"
"STIP1","TXN"
"TGFBR1","XIAP"
"TGFBR1","MYOC"
"TGFBR1","VHL"
"NUP54","POM121C"
"NUP54","NUP37"
"NUP54","HSPA12B"
"NUP54","C11orf73"
"NUP54","NUP88"
"NUP54","SCLT1"
"NUP188","POM121C"
"NUP188","NUP37"
"NUP188","HSPA12B"
"NUP188","C11orf73"
"NUP188","NUP88"
"NUP188","NUP54"
"METTL18","METTL21A"
"METTL18","TROVE2"
"TELO2","TTI2"
"TELO2","TTI1"
"CMTM6","VNN1"
"CMTM6","NFAM1"
"CMTM6","BRI3"
"CMTM6","RAB44"
"CMTM6","OLR1"
"CMTM6","RAB3D"
"CMTM6","LRMP"
"CMTM6","SLCO4C1"
"CMTM6","CEACAM8"
"CMTM6","TMEM179B"
"CMTM6","FPR1"
"CMTM6","ATP11B"
"CMTM6","CEACAM6"
"CMTM6","ATP8A1"
"CMTM6","MANBA"
"CMTM6","SLC2A3"
"CMTM6","PRCP"
"CMTM6","RAB37"
"CMTM6","GLIPR1"
"CMTM6","SYNGR1"
"CMTM6","ARL8A"
"CMTM6","PIGR"
"CMTM6","CD68"
"CMTM6","NDUFC2"
"CMTM6","ABCA13"
"RAD52","XRCC5"
"NFKB2","NFKBIB"
"NFKB2","S100B"
"SP100","POM121C"
"SP100","OAS2"
"SP100","OAS1"
"SP100","NUP37"
"SP100","HLA-G"
"SP100","IRF9"
"SP100","HLA-E"
"SP100","NUP88"
"SP100","IRF6"
"SP100","NUP54"
"SP100","NUP188"
"TP73","TP53BP2"
"TP73","WT1"
"NUP155","POM121C"
"NUP155","UNK"
"NUP155","NUP37"
"NUP155","HSPA12B"
"NUP155","C11orf73"
"NUP155","NUP88"
"NUP155","NUP54"
"NUP155","NUP188"
"NUP155","SP100"
"SNAI1","USP17L2"
"SNAI1","VEGFA"
"SNAI1","VDAC3"
"SNAI1","TROVE2"
"SNAI1","RPSA"
"TRAP1","SUGT1"
"TRAP1","VDAC1"
"TRAP1","SDHA"
"TRAP1","STIP1"
"PARP14","PARP9"
"WWOX","TROVE2"
"WWOX","USP39"
"WWOX","STIP1"
"WWOX","TP73"
"WWOX","TRAP1"
"TERF2IP","PPP1R10"
"TERF2IP","XRCC5"
"TERF2IP","SP100"
"RNF135","NLRC5"
"RNF135","NFKBIB"
"RNF135","RNF125"
"RNF135","NFKB2"
"MEN1","WT1"
"MEN1","NFKB2"
"PPAT","TROVE2"
"NUP62","POM121C"
"NUP62","NUP37"
"NUP62","HSPA12B"
"NUP62","C11orf73"
"NUP62","NUP88"
"NUP62","NUP54"
"NUP62","NUP188"
"NUP62","SP100"
"NUP62","NUP155"
"HSPA14","NFAM1"
"HSPA14","POM121C"
"HSPA14","NUP37"
"HSPA14","HSPA12B"
"HSPA14","DNAJC6"
"HSPA14","ST13"
"HSPA14","C11orf73"
"HSPA14","NUP88"
"HSPA14","STIP1"
"HSPA14","NUP54"
"HSPA14","NUP188"
"HSPA14","NUP155"
"HSPA14","NUP62"
"OPRD1","FPR1"
"OPRD1","CXCL10"
"PRKCB","PRKCG"
"PRKCB","SLC9A1"
"PRKCB","NOS1"
"VDAC2","VDAC3"
"VDAC2","VDAC1"
"VDAC2","TOMM40"
"VDAC2","RPSA"
"VDAC2","SNAI1"
"VDAC2","TRAP1"
"VDAC2","WWOX"
"GART","DONSON"
"GART","TROVE2"
"GART","UBE3A"
"GART","SNAI1"
"GART","WWOX"
"GART","PPAT"
"DNAJB2","RHO"
"DNAJB2","DNAJB8"
"HLA-B","LILRA4"
"HLA-B","IFITM1"
"HLA-B","IFI6"
"HLA-B","IFITM2"
"HLA-B","IP6K2"
"HLA-B","ISG20"
"HLA-B","OAS2"
"HLA-B","RNASEL"
"HLA-B","OAS1"
"HLA-B","IFI27"
"HLA-B","XAF1"
"HLA-B","STAT2"
"HLA-B","MX2"
"HLA-B","HLA-G"
"HLA-B","IFI35"
"HLA-B","IRF9"
"HLA-B","SDHA"
"HLA-B","HLA-E"
"HLA-B","IRF6"
"HLA-B","SP100"
"UBE2L3","XIAP"
"UBE2L3","UBE3A"
"UBE2L3","RNF125"
"UBE2L3","VDAC2"
"PARP12","SAMD9L"
