"V1","V2"
"TNFRSF4","CTLA4"
"TNFRSF4","CD86"
"TNFRSF4","TNFRSF9"
"CD80","TSLP"
"CD80","MRC1"
"CD80","CD1C"
"CD80","TLR7"
"CD80","TLR8"
"CD80","IL2"
"CD80","ITGAX"
"CD80","SELL"
"CD80","IL4"
"CD80","IDO1"
"CD80","IL17A"
"CD80","IL6"
"CD80","IFNG"
"CD80","TLR2"
"CD80","CD40LG"
"CD80","CSF2"
"CD80","CD69"
"CD80","CTLA4"
"CD80","FCGR2B"
"CD80","IL10"
"CD80","PTPRC"
"CD80","CCR7"
"CD80","TLR4"
"CD80","DDX41"
"CD80","CD86"
"CD80","TNFRSF4"
"CD28","B7RP1"
"CD28","ICOSL"
"CD28","IL13"
"CD28","IL7"
"CD28","IL2"
"CD28","ITGAX"
"CD28","SELL"
"CD28","IL4"
"CD28","PRF1"
"CD28","IL5"
"CD28","IL17A"
"CD28","IL6"
"CD28","IFNG"
"CD28","CD40LG"
"CD28","TBX21"
"CD28","CSF2"
"CD28","IL15"
"CD28","CD69"
"CD28","CTLA4"
"CD28","IL10"
"CD28","PTPRC"
"CD28","CCR7"
"CD28","DDX41"
"CD28","IL2RA"
"CD28","CD86"
"CD28","CD38"
"CD28","TNFRSF9"
"CD28","TNFRSF4"
"CD28","CD80"
"UBA52","PSMB11"
"UBA52","XIAP"
"UBA52","UFL1"
"UBA52","USP4"
"UBA52","TLR3"
"UBA52","TLR4"
"UBA52","DDX41"
"UBA52","UBE2N"
"UBA52","CLIP3"
"UBA52","PSMB10"
"UBA52","RPS20"
"UBA52","PSME4"
"UBA52","OTUD7B"
"UBA52","MIB2"
"UBA52","RPL39"
"UBA52","NFKB2"
"UBA52","RPS29"
"UBA52","TAB3"
"UBA52","EGF"
"TNFSF13B","B7RP1"
"TNFSF13B","ICOSL"
"TNFSF13B","ENSG00000173366"
"TNFSF13B","PSMB11"
"TNFSF13B","LTB"
"TNFSF13B","TNFRSF11A"
"TNFSF13B","TNFSF14"
"TNFSF13B","IL6"
"TNFSF13B","CD40LG"
"TNFSF13B","TNFSF11"
"TNFSF13B","LTA"
"TNFSF13B","IL15"
"TNFSF13B","TNFSF12"
"TNFSF13B","YWHAQ"
"TNFSF13B","IL10"
"TNFSF13B","PSMB10"
"TNFSF13B","PSME4"
"TNFSF13B","NFKB2"
"SMPD3","SMPD1"
"SMPD3","SMPD2"
"PECAM1","ITGAX"
"PECAM1","SELL"
"PECAM1","CXCL12"
"PECAM1","VEGFA"
