"V1","V2"
"CSTF2T","CSTF2"
"CSTF2T","CWC27"
"CSTF2T","SNRNP27"
"CSTF2T","NUDT21"
"CSTF2T","SF3B4"
"CSTF2T","XAB2"
"CSTF2T","SNRPF"
"CSTF2T","SRSF11"
"CSTF2T","SF3B6"
"CSTF2T","GTF2F2"
"CSTF2T","XPO1"
"CSTF2T","U2SURP"
"CSTF2T","PPIL4"
"CSTF2T","SRRT"
"CSTF2T","RBM5"
"CSTF2T","SNRPB"
"CSTF2T","SF3A2"
"CSTF2T","NCBP2"
"CSTF2T","LSM7"
"CSTF2T","PCF11"
"CSTF2T","CTNNBL1"
"CSTF2T","SF3A1"
"CSTF2T","PHF5A"
"CSTF2T","POLR2H"
"CSTF2T","RUNX1"
"CSTF2T","CDC40"
"CSTF2T","SRSF4"
"CSTF2T","PUF60"
"CSTF2T","SNRPB2"
"CSTF2T","PRCC"
"CSTF2T","PRPF38A"
"CSTF2T","SUGP1"
"CSTF2T","PRPF6"
"NCAPG","ZWILCH"
"NCAPG","ZWINT"
"NCAPG","SPC25"
"NCAPG","ZNF598"
"NCAPG","TPX2"
"NCAPG","WDHD1"
"NCAPG","RRM1"
"NCAPG","SPC24"
"NCAPG","LIG1"
"NCAPG","FBXO5"
"NCAPG","PRC1"
"NCAPG","TIMELESS"
"NCAPG","TTK"
"NCAPG","KIF18A"
"NCAPG","KNTC1"
"NCAPG","KIAA0101"
"NCAPG","SMC3"
"NCAPG","CCNB2"
"NCAPG","KIF15"
"NCAPG","PTP4A3"
"NCAPG","PRIM1"
"NCAPG","HELLS"
"NCAPG","TRIP13"
"NCAPG","SNAI1"
"NCAPG","TNFSF13B"
"NCAPG","HMMR"
"NCAPG","RACGAP1"
"NCAPG","ESPL1"
"NCAPG","MELK"
"NCAPG","ESCO2"
"NCAPG","RFC5"
"NCAPG","ERCC6L"
"NCAPG","RAD54L"
"NCAPG","CKS1B"
"NCAPG","UBE2C"
"NCAPG","HJURP"
"NCAPG","CENPE"
"NCAPG","TRIM14"
"NCAPG","GINS1"
"NCAPG","PDS5B"
"NCAPG","PTTG1"
"NCAPG","BIRC5"
"NCAPG","TYMS"
"NCAPG","PAXIP1"
"NCAPG","CENPF"
"MAPK13","FOSB"
"MAPK13","ZAP70"
"MAPK13","MEF2A"
"MAPK13","MEF2C"
"MAPK13","FOSL1"
"MAPK13","HSPB2"
"MAPK13","MAPKAPK2"
"MAPK13","DUSP2"
"MAPK13","MAP2K4"
"MAPK13","MAP2K6"
"MAPK13","STAT1"
"MAPK13","SP1"
"MAPK13","PEA15"
"HAND2","EDN1"
"HAND2","PHOX2A"
"HAND2","SHH"
"HAND2","HAND1"
"HAND2","NFATC1"
"HAND2","MEF2C"
"HAND2","NKX2-5"
"HAND2","HOXD13"
"TUBA1A","TUSC3"
"TUBA1A","TBCE"
"TUBA1A","TPX2"
"TUBA1A","ZAP70"
"TUBA1A","MAP2"
"TUBA1A","UNC93B1"
"TUBA1A","KIF18A"
"TUBA1A","SMC3"
"TUBA1A","YWHAE"
"TUBA1A","TOMM40"
"TUBA1A","VHL"
"TUBA1A","XRCC3"
"TUBA1A","PRKAR2B"
"TUBA1A","VAV1"
"TUBA1A","TTN"
"TUBA1A","SOCS6"
"TUBA1A","TBC1D3"
"TUBA1A","HSD17B4"
"TUBA1A","TUBGCP3"
"TUBA1A","PPP2R4"
"TUBA1A","LLGL1"
"TUBA1A","RAD52"
"TUBA1A","TUBB4A"
"TUBA1A","NFATC1"
"TUBA1A","SNAI1"
"TUBA1A","IL2RB"
"TUBA1A","HMMR"
"TUBA1A","DPYSL5"
"TUBA1A","MAPRE3"
"TUBA1A","DPYSL3"
"TUBA1A","DPYSL2"
"TUBA1A","LINC01554"
"TUBA1A","DPYSL4"
"TUBA1A","ATAD5"
"TUBA1A","NCOA6"
"TUBA1A","SP1"
"TUBA1A","GZMB"
"TUBA1A","CETN2"
"TUBA1A","DNAJA4"
"TUBA1A","CEP78"
"TUBA1A","TUBGCP2"
"TUBA1A","UBE2D3"
"TUBA1A","RBBP5"
"IFIT2","IFITM1"
"IFIT2","IFI6"
"IFIT2","IFITM2"
"IFIT2","IP6K2"
"IFIT2","ISG20"
"IFIT2","USP18"
"IFIT2","OAS2"
"IFIT2","RNASEL"
"IFIT2","OAS1"
"IFIT2","YBX1"
"IFIT2","IFI27"
"IFIT2","XAF1"
"IFIT2","STAT2"
"IFIT2","MX2"
"IFIT2","HLA-G"
"IFIT2","IFI35"
"IFIT2","IRF9"
"IFIT2","HLA-E"
"IFIT2","IRF6"
"IFIT2","SNRPC"
"IFIT2","SNRPF"
"IFIT2","HLA-B"
"IFIT2","OASL"
"IFIT2","IRF1"
"IFIT2","SNRPB"
"IFIT2","RSAD2"
"IFIT2","STAT1"
"IFIT2","BATF3"
"IFIT2","IFIT3"
"IFIT2","SNRPB2"
"IFIT2","HLA-C"
"CHD1L","XPA"
"CHD1L","TRIM33"
"CHD1L","XPC"
"CHD1L","RFC2"
"CHD1L","UBE2N"
"CHD1L","GTF2H2"
"CHD1L","XRCC5"
"CHD1L","GTF2H3"
"CHD1L","GTF2H5"
"CHD1L","HIST1H2BA"
"CHD1L","XRCC6"
"CHD1L","UBA52"
"CHD1L","MNAT1"
"CHD1L","HIST1H2BK"
"CHD1L","TNKS"
"CHD1L","RFC5"
"CHD1L","UBE2V2"
"CHD1L","CCNH"
"CHD1L","FAS"
"CHD1L","PARP2"
"CHD1L","CETN2"
"CHD1L","RNF111"
"CD27","SPN"
"CD27","IL2"
"CD27","SELL"
"CD27","PRF1"
"CD27","CD40LG"
"CD27","TBX21"
"CD27","CTLA4"
"CD27","IL10"
"CD27","PTPRC"
"CD27","CCR7"
"CD27","CD5"
"CD27","CD38"
"CD27","SCAMP1"
"CD27","CD2"
"CD27","IL2RB"
"CD27","CD28"
"CD27","FAS"
"CD27","TRAF3"
"CD27","GZMB"
"CD27","CXCR3"
"PELI1","RIPK3"
"PELI1","UBE2N"
"PELI1","XRCC5"
"PELI1","TRIP13"
"PELI1","RIPK1"
"PELI1","UBE2D3"
"RPL18","ZNF746"
"RPL18","VRK1"
"RPL18","TEX10"
"RPL18","TRIP4"
"RPL18","DOCK4"
"RPL18","FANCC"
"RPL18","CENPQ"
"RPL18","EIF4E"
"RPL18","HIST1H2AD"
"RPL18","SNAI1"
"RPL18","NUDT21"
"RPL18","UBA52"
"RPL18","XPO1"
"RPL18","YAP1"
"RPL18","NCBP2"
"RPL18","NOL9"
"RPL18","HSPBP1"
"RPL18","CENPC"
"RPL18","EIF3F"
"RPL18","UBE2O"
"LRRC15","SGOL2"
"LRRC15","USP1"
"LRRC15","SMARCD1"
"XPO7","XPO6"
"XPO7","ZNF598"
"XPO7","VPS37B"
"XPO7","VSIG1"
"XPO7","TMEM206"
"XPO7","SH3GLB1"
"XPO7","PTP4A3"
"XPO7","NARS"
"XPO7","XPO1"
"XPO7","PLOD2"
"XPO7","GART"
"XPO7","DPYSL2"
"XPO7","TLK1"
"COX5A","MT-CO2"
"COX5A","APOBEC3F"
"COX5A","UQCRFS1"
"COX5A","YBX1"
"COX5A","UNC93B1"
"COX5A","PPP3CB"
"COX5A","PLGRKT"
"COX5A","NELFCD"
"COX5A","RIPK1"
"COX5A","NDUFV1"
"CLASP1","ZWILCH"
"CLASP1","ZWINT"
"CLASP1","SPC25"
"CLASP1","TPX2"
"CLASP1","ZW10"
"CLASP1","SPC24"
"CLASP1","INCENP"
"CLASP1","TAOK1"
"CLASP1","WAPAL"
"CLASP1","SGOL2"
"CLASP1","SPICE1"
"CLASP1","NUP37"
"CLASP1","STAG2"
"CLASP1","KIF18A"
"CLASP1","CENPL"
"CLASP1","KNTC1"
"CLASP1","SMC3"
"CLASP1","YWHAE"
"CLASP1","CENPT"
"CLASP1","PRKAR2B"
"CLASP1","STAG1"
"CLASP1","CCNB2"
"CLASP1","CENPQ"
"CLASP1","YWHAB"
"CLASP1","MARK3"
"CLASP1","TUBGCP3"
"CLASP1","CENPO"
"CLASP1","TUBB4A"
"CLASP1","MIS12"
"CLASP1","SKA2"
"CLASP1","HMMR"
"CLASP1","XPO1"
"CLASP1","MAPRE3"
"CLASP1","ESPL1"
"CLASP1","NUP85"
"CLASP1","ERCC6L"
"CLASP1","ITGB3BP"
"CLASP1","CENPE"
"CLASP1","RCC2"
"CLASP1","CENPC"
"CLASP1","PDS5B"
"CLASP1","CETN2"
"CLASP1","BIRC5"
"CLASP1","CEP78"
"CLASP1","CENPP"
"CLASP1","TUBGCP2"
"CLASP1","CENPF"
"CLASP1","NUP133"
"CLASP1","TUBA1A"
"PDHA1","SYMPK"
"PDHA1","ME1"
"PDHA1","PPP1R9B"
"PDHA1","TOMM40"
"PDHA1","TRIM3"
"PDHA1","HSD17B4"
"PDHA1","CWC15"
"PDHA1","HIST1H2BA"
"PDHA1","WWOX"
"PDHA1","POR"
"PDHA1","STAT5A"
"PDHA1","SRRT"
"PDHA1","PHF5A"
"PDHA1","TRIM2"
"PDHA1","UBE2M"
"PDHA1","PRPF38A"
"PDHA1","PPT1"
"PDHA1","NDUFV1"
"PDHA1","PRPF6"
"PDHA1","COX5A"
"AKAP10","PRKAR2B"
"AKAP10","PRKAR2A"
"HLA-F","TRIM48"
"HLA-F","GBP4"
"HLA-F","IFITM1"
"HLA-F","GBP7"
"HLA-F","IFI6"
"HLA-F","HLA-DQB1"
"HLA-F","HLA-DQA2"
"HLA-F","CD8B"
"HLA-F","IFITM2"
"HLA-F","TRIM62"
"HLA-F","TRIM22"
"HLA-F","GBP6"
"HLA-F","IP6K2"
"HLA-F","GBP5"
"HLA-F","ISG20"
"HLA-F","OAS2"
"HLA-F","FCGR1B"
"HLA-F","RNASEL"
"HLA-F","GBP3"
"HLA-F","TRIM68"
"HLA-F","OAS1"
"HLA-F","HLA-DQB2"
"HLA-F","PTAFR"
"HLA-F","IFI27"
"HLA-F","CD8A"
"HLA-F","XAF1"
"HLA-F","TRIM6"
"HLA-F","STAT2"
"HLA-F","MX2"
"HLA-F","FCGR1A"
"HLA-F","HLA-G"
"HLA-F","TRIM8"
"HLA-F","IFI35"
"HLA-F","CD3D"
"HLA-F","IRF9"
"HLA-F","HLA-DRB5"
"HLA-F","HLA-E"
"HLA-F","IRF6"
"HLA-F","TRIM46"
"HLA-F","TRIM3"
"HLA-F","CIITA"
"HLA-F","TRIM45"
"HLA-F","CD3G"
"HLA-F","SP100"
"HLA-F","TRIM26"
"HLA-F","HLA-B"
"HLA-F","TRIM31"
"HLA-F","OASL"
"HLA-F","IRF1"
"HLA-F","TRIM17"
"HLA-F","TRIM29"
"HLA-F","TRIM14"
"HLA-F","RSAD2"
"HLA-F","TRIM2"
"HLA-F","HLA-DQA1"
"HLA-F","TRIM35"
"HLA-F","TRIM10"
"HLA-F","IFIT3"
"HLA-F","HLA-C"
"HLA-F","IFIT2"
"PTPRF","HEATR2"
"PTPRF","TPTE"
"PTPRF","PPFIA1"
"PTPRF","UFD1L"
"PTPRF","HSPA1L"
"LLGL2","ZNF707"
"LLGL2","UBE3A"
"LLGL2","DLG2"
"LLGL2","LLGL1"
"LLGL2","SVIL"
"LLGL2","PHF21A"
"LLGL2","TRIM26"
"LLGL2","PPFIA1"
"LLGL2","UBE2O"
"LLGL2","RBBP6"
"COPS2","WSB1"
"COPS2","FBXO41"
"COPS2","KBTBD13"
"COPS2","FBXL22"
"COPS2","FBXW9"
"COPS2","FBXW10"
"COPS2","FBXO9"
"COPS2","YY1"
"COPS2","SPSB1"
"COPS2","KLHL25"
"COPS2","TFPT"
"COPS2","FBXL20"
"COPS2","KLHL3"
"COPS2","FBXL7"
"COPS2","SPSB4"
"COPS2","XPC"
"COPS2","ASB11"
"COPS2","DCAF17"
"COPS2","VDR"
"COPS2","POLR2K"
"COPS2","KLHL11"
"COPS2","ASB16"
"COPS2","ZBTB16"
"COPS2","FBXW12"
"COPS2","ASB17"
"COPS2","GTF2H2"
"COPS2","WDR5"
"COPS2","KLHL5"
"COPS2","SPSB2"
"COPS2","VHL"
"COPS2","KLHDC3"
"COPS2","ASB15"
"COPS2","ASB9"
"COPS2","FBXO30"
"COPS2","GTF2H3"
"COPS2","BTBD6"
"COPS2","FBXO17"
"COPS2","GTF2H5"
"COPS2","PRKD1"
"COPS2","SOCS6"
"COPS2","DCAF13"
"COPS2","FBXL13"
"COPS2","FBXO4"
"COPS2","DCAF11"
"COPS2","POLR2J"
"COPS2","FBXL3"
"COPS2","ASB18"
"COPS2","ASB5"
"COPS2","FBXO27"
"COPS2","FBXO11"
"COPS2","POLR2F"
"COPS2","KBTBD8"
"COPS2","FBXO40"
"COPS2","KCTD7"
"COPS2","NFRKB"
"COPS2","FBXL16"
"COPS2","UBA52"
"COPS2","KLHL21"
"COPS2","MNAT1"
"COPS2","DET1"
"COPS2","FBXO21"
"COPS2","FBXO31"
"COPS2","RNF7"
"COPS2","ASB14"
"COPS2","ASB1"
"COPS2","ASB10"
"COPS2","GPS1"
"COPS2","FBXW2"
"COPS2","CCNH"
"COPS2","ASB13"
"COPS2","FBXL14"
"COPS2","CTNNBL1"
"COPS2","COPS7B"
"COPS2","DCAF6"
"COPS2","FBXO32"
"COPS2","POLR2H"
"COPS2","UBE2M"
"COPS2","CETN2"
"COPS2","ASB12"
"COPS2","KLHL41"
"COPS2","PSMD5"
"COPS2","RFWD2"
"COPS2","FBXO10"
"COPS2","FBXO22"
"COPS2","RBBP5"
"MAFB","HOXB3"
"MAFB","H2AFB1"
"MAFB","ZWINT"
"MAFB","SPI1"
"MAFB","H2AFJ"
"MAFB","POLR2K"
"MAFB","H2BFS"
"MAFB","WDR5"
"MAFB","HIST1H2AJ"
"MAFB","MAF"
"MAFB","POLR2J"
"MAFB","USP5"
"MAFB","HIST1H2BA"
"MAFB","HIST1H2AD"
"MAFB","POLR2F"
"MAFB","HIST1H2BH"
"MAFB","HIST1H2BK"
"MAFB","FOSL1"
"MAFB","HIST1H2BL"
"MAFB","NCOA6"
"MAFB","POLR2H"
"MAFB","HIST1H2BN"
"MAFB","PAXIP1"
"MAFB","RBBP5"
"NUDC","ZWILCH"
"NUDC","WIPI2"
"NUDC","ZWINT"
"NUDC","SPC25"
"NUDC","ZW10"
"NUDC","SPC24"
"NUDC","INCENP"
"NUDC","TAOK1"
"NUDC","WAPAL"
"NUDC","SGOL2"
"NUDC","NUP37"
"NUDC","STAG2"
"NUDC","POLR2K"
"NUDC","KIF18A"
"NUDC","CENPL"
"NUDC","KNTC1"
"NUDC","UGP2"
"NUDC","SMC3"
"NUDC","CENPT"
"NUDC","TARS"
"NUDC","STAG1"
"NUDC","CCNB2"
"NUDC","CENPQ"
"NUDC","PAPOLA"
"NUDC","CENPO"
"NUDC","MIS12"
"NUDC","SKA2"
"NUDC","XPO1"
"NUDC","ESPL1"
"NUDC","NUP85"
"NUDC","ERCC6L"
"NUDC","ITGB3BP"
"NUDC","CENPE"
"NUDC","YAP1"
"NUDC","RCC2"
"NUDC","UBE2M"
"NUDC","CENPC"
"NUDC","PDS5B"
"NUDC","KDM6B"
"NUDC","BIRC5"
"NUDC","CENPP"
"NUDC","PUF60"
"NUDC","DNAJB4"
"NUDC","CENPF"
"NUDC","NUP133"
"NUDC","CLASP1"
"NUDC","LLGL2"
"SHFM1","WTIP"
"SHFM1","SPOPL"
"SHFM1","PSMB11"
"SHFM1","UBE3B"
"SHFM1","HIF3A"
"SHFM1","NOTCH4"
"SHFM1","LTB"
"SHFM1","OAZ2"
"SHFM1","TNFRSF11A"
"SHFM1","WWP1"
"SHFM1","YY1"
"SHFM1","ZSWIM8"
"SHFM1","UBE2G2"
"SHFM1","TNFSF14"
"SHFM1","PSMG3"
"SHFM1","NFKBIB"
"SHFM1","PRICKLE1"
"SHFM1","FBXO5"
"SHFM1","CD40LG"
"SHFM1","TRIM33"
"SHFM1","SPRED2"
"SHFM1","TNFSF11"
"SHFM1","UBFD1"
"SHFM1","LTA"
"SHFM1","ODC1"
"SHFM1","TNFSF12"
"SHFM1","FBXL7"
"SHFM1","GLI2"
"SHFM1","UBD"
"SHFM1","DHH"
"SHFM1","PSMB10"
"SHFM1","PSMG2"
"SHFM1","VHL"
"SHFM1","UBE3A"
"SHFM1","HECW1"
"SHFM1","SHH"
"SHFM1","UBA7"
"SHFM1","AXIN2"
"SHFM1","PSME4"
"SHFM1","NFKBIE"
"SHFM1","OAZ1"
"SHFM1","UBQLN1"
"SHFM1","LENG8"
"SHFM1","NFKB2"
"SHFM1","TP73"
"SHFM1","SPRED3"
"SHFM1","NUDT21"
"SHFM1","UBA52"
"SHFM1","TNFSF13B"
"SHFM1","HIVEP3"
"SHFM1","AMER1"
"SHFM1","UBR4"
"SHFM1","UCHL5"
"SHFM1","TNKS"
"SHFM1","CCNE2"
"SHFM1","CKS1B"
"SHFM1","RELB"
"SHFM1","RUNX3"
"SHFM1","UBE2C"
"SHFM1","SMURF2"
"SHFM1","NUMB"
"SHFM1","ANAPC11"
"SHFM1","DVL1"
"SHFM1","TRAF3"
"SHFM1","PSMF1"
"SHFM1","SPRED1"
"SHFM1","CDC26"
"SHFM1","IHH"
"SHFM1","UFD1L"
"SHFM1","PTTG1"
"SHFM1","PSMB9"
"SHFM1","PSMD5"
"SHFM1","RFWD2"
"TAF15","TNPO1"
"TAF15","POLR2K"
"TAF15","SNRPG"
"TAF15","GTF2H2"
"TAF15","SMARCC2"
"TAF15","GTF2H3"
"TAF15","TET2"
"TAF15","GTF2H5"
"TAF15","SOCS6"
"TAF15","POLR2J"
"TAF15","TAF4"
"TAF15","SNRPC"
"TAF15","POLR2F"
"TAF15","PRDX2"
"TAF15","XRCC6"
"TAF15","XAB2"
"TAF15","SNRPF"
"TAF15","MNAT1"
"TAF15","GTF2F2"
"TAF15","RBM39"
"TAF15","U2SURP"
"TAF15","SRRT"
"TAF15","CCNH"
"TAF15","SNRPB"
"TAF15","SF3A1"
"TAF15","POLR2H"
"TAF15","RUNX1"
"TAF15","SNRPB2"
"TAF15","PRPF6"
"TAF15","SMU1"
"HBZ","FGFR3"
"HBZ","SP1"
"HBZ","BIRC5"
"UBB","ZNRF2"
"UBB","WTIP"
"UBB","XRCC2"
"UBB","ZNF645"
"UBB","SPOPL"
"UBB","WSB1"
"UBB","UNKL"
"UBB","WNT3A"
"UBB","UBBP4"
"UBB","RNF217"
"UBB","UBE2F"
"UBB","FBXO41"
"UBB","KBTBD13"
"UBB","PSMB11"
"UBB","WIPI2"
"UBB","UBE3B"
"UBB","HIF3A"
"UBB","UBE3D"
"UBB","XIAP"
"UBB","FBXL22"
"UBB","UFL1"
"UBB","FBXW9"
"UBB","RNF182"
"UBB","FBXW10"
"UBB","NOTCH4"
"UBB","UBE2T"
"UBB","UBE2Q1"
"UBB","EME2"
"UBB","FBXO9"
"UBB","WWP1"
"UBB","ZSWIM8"
"UBB","UBE2Q2"
"UBB","VPS37B"
"UBB","UBE2G2"
"UBB","SNX9"
"UBB","UBE2J2"
"UBB","TNRC6C"
"UBB","NFKBIB"
"UBB","SPSB1"
"UBB","PRICKLE1"
"UBB","KLHL25"
"UBB","MYSM1"
"UBB","XPA"
"UBB","LIG1"
"UBB","FBXO5"
"UBB","STAMBP"
"UBB","USP13"
"UBB","TRIM33"
"UBB","SPRED2"
"UBB","UBAC1"
"UBB","FBXL20"
"UBB","SNAP91"
"UBB","UBE2D4"
"UBB","KLHL3"
"UBB","TRIM4"
"UBB","RAD51C"
"UBB","LDLRAP1"
"UBB","FBXL7"
"UBB","SPSB4"
"UBB","RNF19A"
"UBB","PACSIN2"
"UBB","NGF"
"UBB","XPC"
"UBB","TRIM36"
"UBB","FANCL"
"UBB","RAPGEF5"
"UBB","ASB11"
"UBB","SNX18"
"UBB","GLI2"
"UBB","DNAJC6"
"UBB","TRIM71"
"UBB","SH3GL3"
"UBB","POLR2K"
"UBB","TRIM69"
"UBB","USP1"
"UBB","KLHL11"
"UBB","ASB16"
"UBB","ZBTB16"
"UBB","FANCB"
"UBB","UBE2W"
"UBB","M6PR"
"UBB","TLR4"
"UBB","KIAA0101"
"UBB","DHH"
"UBB","HECTD2"
"UBB","RFC2"
"UBB","FBXW12"
"UBB","UBOX5"
"UBB","UBE2J1"
"UBB","ASB17"
"UBB","UBE2N"
"UBB","H2BFS"
"UBB","CD3D"
"UBB","NGLY1"
"UBB","C19orf40"
"UBB","GTF2H2"
"UBB","WDR48"
"UBB","UBE2H"
"UBB","PSMB10"
"UBB","KLHL5"
"UBB","TRAF7"
"UBB","SPSB2"
"UBB","VHL"
"UBB","XRCC3"
"UBB","UBE2S"
"UBB","HIST1H2AJ"
"UBB","UBE3A"
"UBB","TRIM50"
"UBB","ASB15"
"UBB","HECW1"
"UBB","ASB9"
"UBB","SHH"
"UBB","UBA7"
"UBB","FBXO30"
"UBB","UBE2G1"
"UBB","GTF2H3"
"UBB","UBA5"
"UBB","AXIN2"
"UBB","BTBD6"
"UBB","RNF144B"
"UBB","PSME4"
"UBB","FANCC"
"UBB","NFKBIE"
"UBB","FBXO17"
"UBB","UBA6"
"UBB","FNBP1"
"UBB","GTF2H5"
"UBB","FZD5"
"UBB","RNF220"
"UBB","UBE2U"
"UBB","TSC22D3"
"UBB","OAZ1"
"UBB","RNF213"
"UBB","FBXL13"
"UBB","FBXO4"
"UBB","MIB2"
"UBB","TGFBR1"
"UBB","HSD17B4"
"UBB","UBQLN1"
"UBB","POLR2J"
"UBB","FBXL3"
"UBB","RNF6"
"UBB","ASB18"
"UBB","SH3RF1"
"UBB","PALB2"
"UBB","ORC6"
"UBB","NFKB2"
"UBB","TNFRSF10A"
"UBB","CD3G"
"UBB","USP5"
"UBB","LIG4"
"UBB","RCHY1"
"UBB","HERC3"
"UBB","TP73"
"UBB","ASB5"
"UBB","LRP6"
"UBB","HIST1H2BA"
"UBB","SYT1"
"UBB","UBL7"
"UBB","FBXO27"
"UBB","ITSN2"
"UBB","HIST1H2AD"
"UBB","FBXO11"
"UBB","USP45"
"UBB","POLR2F"
"UBB","KBTBD8"
"UBB","SPRED3"
"UBB","FBXO40"
"UBB","SOCS1"
"UBB","KCTD7"
"UBB","DCLRE1A"
"UBB","EGF"
"UBB","NFRKB"
"UBB","MCM8"
"UBB","FBXL16"
"UBB","UBA52"
"UBB","HIST2H3PS2"
"UBB","XAB2"
"UBB","HECTD3"
"UBB","RNF34"
"UBB","HIVEP3"
"UBB","KLHL21"
"UBB","HIST1H2BH"
"UBB","MNAT1"
"UBB","POLN"
"UBB","UBE2E3"
"UBB","DET1"
"UBB","FBXO21"
"UBB","FBXO31"
"UBB","AMER1"
"UBB","UBR4"
"UBB","SRC"
"UBB","HIST1H2BK"
"UBB","UCHL5"
"UBB","TNKS"
"UBB","RMI2"
"UBB","DNAJB2"
"UBB","PJA2"
"UBB","RNF7"
"UBB","RAD51B"
"UBB","ASB14"
"UBB","ESPL1"
"UBB","FANCF"
"UBB","CCNE2"
"UBB","ZNRF1"
"UBB","ASB1"
"UBB","RFC5"
"UBB","ASB10"
"UBB","CKS1B"
"UBB","RELB"
"UBB","UBE2V2"
"UBB","GPS1"
"UBB","HERC4"
"UBB","RUNX3"
"UBB","UBE2C"
"UBB","SMURF2"
"UBB","NUMB"
"UBB","FBXW2"
"UBB","CCNH"
"UBB","ANAPC11"
"UBB","ITGB3BP"
"UBB","HIST1H2BL"
"UBB","ASB13"
"UBB","UBR2"
"UBB","ORC2"
"UBB","CD14"
"UBB","DVL1"
"UBB","FBXL14"
"UBB","TCEA1"
"UBB","SMAD3"
"UBB","MAP2K4"
"UBB","TRAF3"
"UBB","COPS7B"
"UBB","TRIM11"
"UBB","PSMF1"
"UBB","FBXO32"
"UBB","POLR2H"
"UBB","UBE2M"
"UBB","TSG101"
"UBB","RIPK1"
"UBB","SPRED1"
"UBB","EHHADH"
"UBB","HIST1H2BN"
"UBB","CDC26"
"UBB","IHH"
"UBB","UFD1L"
"UBB","PARP2"
"UBB","CETN2"
"UBB","PTTG1"
"UBB","BIRC5"
"UBB","PSMB9"
"UBB","FAM188A"
"UBB","ASB12"
"UBB","TNRC6B"
"UBB","TUBGCP2"
"UBB","KLHL41"
"UBB","HACE1"
"UBB","PSMD5"
"UBB","UBE2L6"
"UBB","UBE2D3"
"UBB","RFWD2"
"UBB","FBXO10"
"UBB","FBXO22"
"UBB","UBE2O"
"UBB","RBBP6"
"UBB","RNF111"
"UBB","CHD1L"
"UBB","COPS2"
"UBB","SHFM1"
"BTBD1","ZNRF2"
"BTBD1","ZNF645"
"BTBD1","WSB1"
"BTBD1","UNKL"
"BTBD1","RNF217"
"BTBD1","UBE2F"
"BTBD1","FBXO41"
"BTBD1","KBTBD13"
"BTBD1","UBE3B"
"BTBD1","UBE3D"
"BTBD1","FBXL22"
"BTBD1","UFL1"
"BTBD1","FBXW9"
"BTBD1","RNF182"
"BTBD1","FBXW10"
"BTBD1","UBE2Q1"
"BTBD1","FBXO9"
"BTBD1","WWP1"
"BTBD1","UBE2Q2"
"BTBD1","UBE2G2"
"BTBD1","UBE2J2"
"BTBD1","SPSB1"
"BTBD1","KLHL25"
"BTBD1","UBAC1"
"BTBD1","FBXL20"
"BTBD1","UBE2D4"
"BTBD1","KLHL3"
"BTBD1","TRIM4"
"BTBD1","FBXL7"
"BTBD1","SPSB4"
"BTBD1","RNF19A"
"BTBD1","TRIM36"
"BTBD1","ASB11"
"BTBD1","TRIM71"
"BTBD1","TRIM69"
"BTBD1","KLHL11"
"BTBD1","ASB16"
"BTBD1","ZBTB16"
"BTBD1","UBE2W"
"BTBD1","HECTD2"
"BTBD1","FBXW12"
"BTBD1","UBOX5"
"BTBD1","UBE2J1"
"BTBD1","ASB17"
"BTBD1","UBE2N"
"BTBD1","UBE2H"
"BTBD1","KLHL5"
"BTBD1","TRAF7"
"BTBD1","SPSB2"
"BTBD1","VHL"
"BTBD1","UBE2S"
"BTBD1","UBE3A"
"BTBD1","TRIM50"
"BTBD1","ASB15"
"BTBD1","ASB9"
"BTBD1","UBA7"
"BTBD1","FBXO30"
"BTBD1","UBE2G1"
"BTBD1","UBA5"
"BTBD1","BTBD6"
"BTBD1","RNF144B"
"BTBD1","FBXO17"
"BTBD1","UBA6"
"BTBD1","SOCS6"
"BTBD1","RNF220"
"BTBD1","UBE2U"
"BTBD1","RNF213"
"BTBD1","FBXL13"
"BTBD1","FBXO4"
"BTBD1","MIB2"
"BTBD1","FBXL3"
"BTBD1","RNF6"
"BTBD1","ASB18"
"BTBD1","SH3RF1"
"BTBD1","RCHY1"
"BTBD1","HERC3"
"BTBD1","ASB5"
"BTBD1","FBXO27"
"BTBD1","FBXO11"
"BTBD1","KBTBD8"
"BTBD1","FBXO40"
"BTBD1","SOCS1"
"BTBD1","KCTD7"
"BTBD1","FBXL16"
"BTBD1","UBA52"
"BTBD1","HECTD3"
"BTBD1","RNF34"
"BTBD1","KLHL21"
"BTBD1","UBE2E3"
"BTBD1","DET1"
"BTBD1","FBXO21"
"BTBD1","FBXO31"
"BTBD1","UBR4"
"BTBD1","PJA2"
"BTBD1","RNF7"
"BTBD1","ASB14"
"BTBD1","ZNRF1"
"BTBD1","ASB1"
"BTBD1","ASB10"
"BTBD1","UBE2V2"
"BTBD1","GPS1"
"BTBD1","HERC4"
"BTBD1","UBE2C"
"BTBD1","SMURF2"
"BTBD1","FBXW2"
"BTBD1","ANAPC11"
"BTBD1","ASB13"
"BTBD1","UBR2"
"BTBD1","FBXL14"
"BTBD1","COPS7B"
"BTBD1","TRIM11"
"BTBD1","FBXO32"
"BTBD1","UBE2M"
"BTBD1","CDC26"
"BTBD1","ASB12"
"BTBD1","KLHL41"
"BTBD1","HACE1"
"BTBD1","UBE2L6"
"BTBD1","UBE2D3"
"BTBD1","FBXO10"
"BTBD1","FBXO22"
