"V1","V2"
"AHCY","DHX15"
"AHCY","CAPZB"
"AHCY","MAT2A"
"AHCY","HSPB1"
"AHCY","DNM1L"
"AHCY","ATF2"
"AHCY","ATIC"
"AHCY","NHLRC2"
"AHCY","FH"
"AHCY","ATP6V1A"
"AHCY","SHMT2"
"AHCY","POT1"
"AHCY","NSFL1C"
"AHCY","FBXO6"
"AHCY","HDGF"
"AHCY","DAB2"
"AHCY","DERL1"
"AHCY","CTH"
"AHCY","LGALS3"
"AHCY","ALDH4A1"
"AHCY","PIH1D1"
"AHCY","APPBP2"
"AHCY","HEXIM1"
"AHCY","HUWE1"
"AHCY","CEP290"
"AHCY","FOXK1"
"AHCY","ATXN3"
"AHCY","AAR2"
"AHCY","CTNNB1"
"AHCY","MSN"
"AHCY","NEDD8"
"AHCY","CAND1"
"AHCY","NME2"
"AHCY","CUL3"
"AHCY","DYRK1A"
"AHCY","AHCYL1"
"AHCY","CDK2"
"AHCY","RECQL4"
"AHCY","COPS5"
"AHCY","EEF1A2"
"AHCY","HECW2"
"AHCY","CFTR"
"AHCY","PXN"
"AHCY","ATG16L1"
"AHCY","BRCA1"
"AHCY","EWSR1"
"AHCY","GNMT"
"AHCY","CUL1"
"AHCY","CUL7"
"AHCY","ITFG1"
"AHCY","DNMT1"
"AHCY","AGR2"
"AHCY","NTRK1"
"AHCY","SIRT1"
"AHCY","MYC"
"AHCY","FUS"
"AHCY","EFTUD2"
"AHCY","MCM2"
"AHCY","HDAC5"
"220340.MVP_BGYMJ","AHCY"
"220340.MVP_BGYMJ","AHCY"
