"V1","V2"
"EFNB1","EPHA3"
"HM13","VIMP"
"HM13","UBAC2"
"YWHAB","KDM7A"
"YWHAB","PPP2R5B"
"YWHAB","PAPD7"
"YWHAB","IL17RD"
"YWHAB","FAM114A2"
"YWHAB","UNK"
"YWHAB","WWC1"
"YWHAB","RASGRF1"
"YWHAB","CLCN6"
"YWHAB","VWF"
"YWHAB","VAMP2"
"YWHAB","TNPO1"
"YWHAB","RAPGEF6"
"YWHAB","WDR76"
"YWHAB","YWHAQ"
"YWHAB","TLN1"
"YWHAB","PAPSS1"
"YWHAB","RIN1"
"YWHAB","PPP2R5A"
"YWHAB","KIDINS220"
"YWHAB","RAB14"
"YWHAB","TRAK1"
"YWHAB","RASSF2"
"YWHAB","YWHAE"
"YWHAB","PPP2R5C"
"YWHAB","RAB13"
"YWHAB","FAM83B"
"YWHAB","SLC4A7"
"MARK3","KDM7A"
"MARK3","PPP2R5B"
"MARK3","PAPD7"
"MARK3","IL17RD"
"MARK3","FAM114A2"
"MARK3","RASGRF1"
"MARK3","CLCN6"
"MARK3","VWF"
"MARK3","YWHAQ"
"MARK3","TLN1"
"MARK3","PAPSS1"
"MARK3","PPP2R5A"
"MARK3","TRAK1"
"MARK3","YWHAE"
"MARK3","PPP2R5C"
"MARK3","YWHAB"
"ATP7A","SLC11A2"
"ATP7A","SLC31A1"
"PVRL2","ULBP1"
"PVRL2","SYPL2"
"PVRL2","CD96"
"LIN9","CCNB2"
"SLC39A6","SLC30A1"
"DSC2","TGM1"
"SLC20A2","XPR1"
"SLC20A2","SLC20A1"
"UTP6","RRP36"
"UTP6","TEX10"
"UTP6","WDR74"
"UTP6","SURF6"
"UTP6","RPS20"
"UTP6","SDAD1"
"SCAMP1","OLR1"
"SCAMP1","PTPRJ"
"SCAMP1","SLC2A3"
"SCAMP1","ATP11A"
"STEAP3","SLC11A2"
"STEAP3","SLC39A14"
"PAM","RALB"
"C21orf59","TGM1"
"CDC42EP1","YWHAB"
"TRIM3","OAS1"
"TRIM3","FCGR1A"
"TRIM24","ZNF764"
"TRIM24","KDM7A"
"TRIM24","FGF4"
"TRIM24","PAPD7"
"TRIM24","FAM114A2"
"TRIM24","FGF20"
"TRIM24","CLCN6"
"TRIM24","VWF"
"TRIM24","FGF6"
"TRIM24","TLN1"
"TRIM24","PAPSS1"
"TRIM24","TRAK1"
"TRIM24","FGF9"
"TRIM24","YWHAB"
"TRIM24","MARK3"
"PVRL3","CLDN1"
"PVRL3","PTPRM"
"PVRL3","CADM1"
"PVRL3","MAK"
"PVRL3","PVRL2"
"SNX3","SLC11A2"
"SNX3","WLS"
"SNX3","SNX6"
"IFNGR1","IL2"
"IFNGR1","IL5"
"IFNGR1","IL6"
"IFNGR1","CSF2"
"TMEM165","UBXN8"
"TMEM165","SMC6"
"TMEM165","SMC3"
"WDR36","RRP36"
"WDR36","TEX10"
"WDR36","WDR74"
"WDR36","NTF4"
"WDR36","TTC27"
"WDR36","HSD3B2"
"WDR36","RPS20"
"WDR36","SDAD1"
"WDR36","UTP6"
"OLA1","VTI1B"
"OLA1","VWF"
"OLA1","VEGFA"
"PPFIBP1","YWHAQ"
"PPFIBP1","RAPGEF5"
"PPFIBP1","YWHAB"
"ARC","BDNF"
"ARC","FAM83B"
"PON2","SCARB1"
"PON2","LMLN"
"PON2","SIL1"
"PON2","PCNT"
"PON2","UQCRC1"
"LYPD4","VNN1"
"LYPD4","WRAP53"
"LYPD4","LMLN"
"PTPN14","WWC1"
"PTPN14","YWHAE"
"PTPN14","YWHAB"
"PTPN14","MARK3"
"RASAL1","RASA4"
"RASAL1","RASA2"
"RASAL1","RASA3"
"RASAL1","RASAL3"
"RASAL1","RRAS2"
"RASAL1","SPRED2"
"RASAL1","SYNGAP1"
"CSNK1G3","YWHAQ"
"CSNK1G3","YWHAE"
"CSNK1G3","YWHAB"
"APBB1IP","KDM7A"
"APBB1IP","PAPD7"
"APBB1IP","IL17RD"
"APBB1IP","FAM114A2"
"APBB1IP","RASSF5"
"APBB1IP","ZDHHC17"
"APBB1IP","CLCN6"
"APBB1IP","VWF"
"APBB1IP","PACSIN2"
"APBB1IP","TLN1"
"APBB1IP","PAPSS1"
"APBB1IP","TRAK1"
"APBB1IP","YWHAB"
"APBB1IP","MARK3"
"APBB1IP","TRIM24"
"ROR2","VANGL2"
"ROR2","PPP3CB"
"DCAF13","RRP36"
"DCAF13","TEX10"
"DCAF13","WDR83"
"DCAF13","FTSJ1"
"DCAF13","RPS20"
"DCAF13","SDAD1"
"DCAF13","UTP6"
"DCAF13","WDR36"
"ATP6V1D","OLR1"
"ATP6V1D","TMEM199"
"ATP6V1D","PTPRJ"
"ATP6V1D","SLC2A3"
"ATP6V1D","ATP6V0D2"
"ATP6V1D","ATP11A"
"ATP6V1D","SCAMP1"
"NEO1","UNC5B"
"SLC16A1","UNK"
"DLG2","GRIN2C"
"DLG2","GRIN1"
"DLG2","NRXN3"
"DLG2","SYNGAP1"
"DLG2","GRIN2D"
"DLG2","GRIN2A"
"SLC26A2","PAPSS1"
"BMPR2","FRS3"
"CLCC1","WDR47"
"CLCC1","TSPAN15"
"MLLT4","YES1"
"MLLT4","CLDN1"
"MLLT4","RRAS2"
"MLLT4","RAPGEF6"
"MLLT4","PTPRM"
"MLLT4","YWHAQ"
"MLLT4","NRXN3"
"MLLT4","RIN1"
"MLLT4","YWHAE"
"MLLT4","FGF9"
"MLLT4","YWHAB"
"MLLT4","PVRL2"
"MLLT4","PVRL3"
"SEH1L","PPP1R37"
"SEH1L","TMEM209"
"SEH1L","TMEM214"
"SEH1L","NUP37"
"HSCB","UQCR10"
"HSCB","TIMM22"
"HSCB","NUBPL"
"NOG","SHH"
"NOG","BMPR2"
"TRIM44","TXLNG"
"TRIM44","CCDC112"
"RRAGC","YWHAB"
"RTCB","UNK"
"RTCB","WDR76"
"RTCB","MATN2"
"TUBGCP3","YWHAQ"
"TUBGCP3","SDCCAG8"
"TUBGCP3","TUBGCP4"
