"node","type"
"COX4I2",2
"TMX4",2
"PIP5K1A",2
"TMEM51",2
"FGD6",2
"SC5D",2
"SLC12A2",2
"CRLS1",2
"USP9Y",2
"UXT",2
"RASAL3",2
"SLCO4A1",2
"UHRF2",2
"SH3PXD2B",2
"VPS51",2
"TMEM248",2
"CSRNP1",2
"DCUN1D3",2
"IL6",2
"SHOC2",2
"SPTY2D1",2
"TULP3",2
"GPR56",2
"GTSF1",2
"EFCAB12",2
"FAM92B",2
"FFAR3",2
"C5orf63",2
"NAT1",2
"KDELC1",2
"RGP1",2
"RELN",2
"TMED8",2
"TMEM87A",2
"TSPAN15",2
"TMEM237",2
"PAPD7",2
"TAOK3",2
"SYTL4",2
"ZC3H13",2
"SLC43A1",2
"UBXN8",2
"TMEM214",2
"RGL4",2
"RHPN2",2
"IL3",2
"NAV3",2
"TUFT1",2
"ROS1",2
"COLCA2",2
"STIM2",2
"PHF3",2
"RIMS1",2
"SLITRK5",2
"RASGRP1",2
"ARTN",2
"TMX1",2
"PPP2R5B",2
"FAM83F",2
"SLC12A4",2
"YES1",2
"NCBP2-AS2",2
"TBC1D10A",2
"NXT2",2
"TMEM199",2
"PLEKHA6",2
"SPTBN5",2
"NOX1",2
"THG1L",2
"MOCS2",2
"CSF2RA",2
"SLC29A1",2
"TMEM209",2
"RASL10A",2
"INMT",2
"OXR1",2
"IL5",2
"FGF4",2
"FGF16",2
"TMEM9",2
"TSSK1B",2
"SFT2D2",2
"ZC3H15",2
"TP53I11",2
"SULT1C3",2
"PCDH9",2
"C14orf183",2
"EBLN2",2
"HKDC1",2
"PLSCR3",2
"PRRT2",2
"PHLDB1",2
"RUFY2",2
"SPTBN2",2
"SLC11A2",2
"ANGPT1",2
"UQCR11",2
"C6orf48",2
"RCE1",2
"USP4",2
"FLRT2",2
"F2RL3",2
"ENPP5",2
"FLJ90680",2
"KIAA0509",2
"PPP1R37",2
"ADCY8",2
"FLT3LG",2
"ST14",2
"YTHDC1",2
"KCNH7",2
"SHC3",2
"NRG3",2
"NAA11",2
"KDM7A",2
"STXBP6",2
"ATP10D",2
"KRT32",2
"WRAP53",2
"RASA3",2
"FGF18",2
"TMEM177",2
"PLEK2",2
"TMEM97",2
"CXorf40A",2
"RPL22L1",2
"SLC29A2",2
"NOL4",2
"ZC3H10",2
"SLC6A6",2
"TRPM4",2
"VMP1",2
"SEMA3C",2
"LRRC10",2
"RGL2",2
"UFL1",2
"TIMM22",2
"C11orf72",2
"FNDC9",2
"USP50",2
"UQCR10",2
"UBIAD1",2
"UBE3B",2
"PLCH1",2
"PLIN2",2
"SLC19A1",2
"GFRA2",2
"GOLGA8O",2
"TMEM55B",2
"RASGRP4",2
"IL2",2
"HOXD1",2
"GSTA5",2
"PNPLA4",2
"CCIN",2
"PLXNC1",2
"NAGS",2
"NMBR",2
"OLR1",2
"LCE5A",2
"KLB",2
"SHC2",2
"RGL1",2
"PLLP",2
"PGC",2
"VAMP7",2
"GFRA3",2
"SPTBN4",2
"VTI1B",2
"RRP36",2
"VGF",2
"OR2H2",2
"OR4K1",2
"GRIN2C",2
"SLC35A2",2
"TAS2R5",2
"PSPN",2
"SH2D3A",2
"RASA2",2
"RASGRP2",2
"NRG4",2
"NRG2",2
"ENSG00000263020",2
"USP30",2
"KREMEN2",2
"SYT7",2
"RASA4",2
"TYR",2
"PIK3R6",2
"RDH8",2
"RFESD",2
"SLAMF8",2
"TMC1",2
"WDR37",2
"WDR47",2
"TK2",2
"PRR15L",2
"PGA5",2
"VNN1",2
"USP17L12",2
"USP17L19",2
"WDR25",2
"UNC5B",2
"WFDC12",2
"USP17L21",2
"SFT2D1",2
"TRPV2",2
"ZGPAT",2
"ZNF764",2
"WDR13",2
"YKT6",2
"VIMP",2
"TMEM2",2
"ZC3HAV1L",2
"YME1L1",2
"ZDHHC5",2
"SOS2",2
"VKORC1L1",2
"ZMAT1",2
"SPATA17",2
"ZFPL1",2
"TANC1",2
"SUSD5",2
"SYTL2",2
"WDR6",2
"ZNF85",2
"ZNF260",2
"WDR44",2
"VASH1",2
"USP6",2
"MRGPRG-AS1",2
"TTPAL",2
"XPR1",2
"RHBDL2",2
"SLC9A8",2
"SLC23A2",2
"ZNF584",2
"NBR2",2
"SLCO2B1",2
"ZCCHC14",2
"ZDHHC20",2
"TVP23A",2
"LOC285556",2
"LOC255654",2
"NAP1L6",2
"SPACA7",2
"TBC1D3C",2
"WBSCR17",2
"ZNF493",2
"MBD3L5",2
"ZBED3",2
"NPM1P13",2
"SLITRK2",2
"PHKBP2",2
"STK32A",2
"MRPS36P4",2
"LOC283575",2
"LOC284379",2
"SPNS2",2
"RASGEF1A",2
"ZNF726",2
"ZBTB12",2
"SHCBP1L",2
"ZDHHC8",2
"TAS2R62P",2
"NKX6-3",2
"MAPK cascade",6
"liver development",6
"positive regulation of protein phosphorylation",6
"stimulatory C-type lectin receptor signaling pathway",6
"GTPase activity",6
"protein serine/threonine kinase activity",6
"protein binding",6
"ATP binding",6
"GTP binding",6
"nucleus",6
"nucleoplasm",6
"cytoplasm",6
"mitochondrion",6
"cytosol",6
"plasma membrane",6
"focal adhesion",6
"protein kinase CK2 complex",6
"protein phosphorylation",6
"Ras protein signal transduction",6
"female pregnancy",6
"positive regulation of cell population proliferation",6
"visual learning",6
"positive regulation of gene expression",6
"membrane",6
"peptidyl-serine phosphorylation",6
"peptidyl-threonine phosphorylation",6
"GMP binding",6
"GDP binding",6
"cytokine-mediated signaling pathway",6
"forebrain astrocyte development",6
"actin cytoskeleton organization",6
"LRR domain binding",6
"positive regulation of cell growth",6
"extrinsic component of cytoplasmic side of plasma membrane",6
"regulation of protein stability",6
"regulation of synaptic transmission, GABAergic",6
"positive regulation of Rac protein signal transduction",6
"response to isolation stress",6
"endocrine signaling",6
"positive regulation of MAP kinase activity",6
"negative regulation of neuron apoptotic process",6
"protein-containing complex binding",6
"membrane raft",6
"negative regulation of cell differentiation",6
"positive regulation of protein catabolic process",6
"regulation of long-term neuronal synaptic plasticity",6
"homeostasis of number of cells within a tissue",6
"positive regulation of nitric-oxide synthase activity",6
"positive regulation of NF-kappaB transcription factor activity",6
"striated muscle cell differentiation",6
"response to glucocorticoid",6
"response to mineralocorticoid",6
"regulation of cell cycle",6
"epithelial tube branching involved in lung morphogenesis",6
"positive regulation of cellular senescence",6
