"V1","V2"
"P2RY4","TAS2R14"
"P2RY4","TAS2R43"
"P2RY4","TAS2R4"
"P2RY4","RXFP3"
"P2RY4","TAS2R38"
"P2RY4","TAS2R50"
"P2RY4","OXGR1"
"P2RY4","TAS2R16"
"P2RY4","TAS2R5"
"P2RY4","P2RY13"
"P2RY4","TAS2R19"
"TAS2R42","TAS2R9"
"TAS2R42","TAS2R1"
"TAS2R42","TAS2R60"
"TAS2R42","TAS2R8"
"TAS2R42","SSTR4"
"TAS2R42","SUCNR1"
"TAS2R42","TAS2R40"
"TAS2R42","TAS2R46"
"TAS2R42","TAS2R13"
"TAS2R42","S1PR3"
"TAS2R42","TAS2R20"
"TAS2R42","TAS2R3"
"TAS2R42","PNOC"
"TAS2R42","SSTR2"
"TAS2R42","TAS2R30"
"TAS2R42","TAS2R31"
"TAS2R42","TAS2R10"
"TAS2R42","OXER1"
"TAS2R42","TAS2R39"
"TAS2R42","TAS2R14"
"TAS2R42","TAS2R43"
"TAS2R42","TAS2R4"
"TAS2R42","RXFP3"
"TAS2R42","TAS2R38"
"TAS2R42","TAS2R50"
"TAS2R42","OXGR1"
"TAS2R42","TAS2R16"
"TAS2R42","TAS2R5"
"TAS2R42","P2RY13"
"TAS2R42","TAS2R19"
"TAS2R42","P2RY4"
"SSTR1","TAS2R9"
"SSTR1","TAS2R1"
"SSTR1","TAS2R60"
"SSTR1","TAS2R8"
"SSTR1","SSTR4"
"SSTR1","SUCNR1"
"SSTR1","TAS2R40"
"SSTR1","TAS2R46"
"SSTR1","TAS2R13"
"SSTR1","S1PR3"
"SSTR1","TAS2R20"
"SSTR1","TAS2R3"
"SSTR1","PNOC"
"SSTR1","SSTR2"
"SSTR1","TAS2R30"
"SSTR1","TAS2R31"
"SSTR1","TAS2R10"
"SSTR1","OXER1"
"SSTR1","TAS2R39"
"SSTR1","TAS2R14"
"SSTR1","TAS2R43"
"SSTR1","TAS2R4"
"SSTR1","RXFP3"
"SSTR1","TAS2R38"
"SSTR1","TAS2R50"
"SSTR1","OXGR1"
"SSTR1","TAS2R16"
"SSTR1","TAS2R5"
"SSTR1","P2RY13"
"SSTR1","TAS2R19"
"SSTR1","P2RY4"
"SSTR1","TAS2R42"
"IFNA6","IFNA16"
"IFNA7","IFNA16"
"IFNA7","IFNA6"
"NPW","TAS2R9"
"NPW","TAS2R1"
"NPW","TAS2R60"
"NPW","TAS2R8"
"NPW","SSTR4"
"NPW","SUCNR1"
"NPW","TAS2R40"
"NPW","TAS2R46"
"NPW","TAS2R13"
"NPW","S1PR3"
"NPW","TAS2R20"
"NPW","TAS2R3"
"NPW","PNOC"
"NPW","SSTR2"
"NPW","TAS2R30"
"NPW","TAS2R31"
"NPW","TAS2R10"
"NPW","OXER1"
"NPW","TAS2R39"
"NPW","TAS2R14"
"NPW","TAS2R43"
"NPW","TAS2R4"
"NPW","RXFP3"
"NPW","TAS2R38"
"NPW","TAS2R50"
"NPW","OXGR1"
"NPW","TAS2R16"
"NPW","TAS2R5"
"NPW","P2RY13"
"NPW","TAS2R19"
"NPW","P2RY4"
"NPW","TAS2R42"
"NPW","SSTR1"
"HTR5A","TAS2R9"
"HTR5A","TAS2R1"
"HTR5A","TAS2R60"
"HTR5A","TAS2R8"
"HTR5A","SSTR4"
"HTR5A","SUCNR1"
"HTR5A","TAS2R40"
"HTR5A","TAS2R46"
"HTR5A","TAS2R13"
"HTR5A","S1PR3"
"HTR5A","TAS2R20"
"HTR5A","TAS2R3"
"HTR5A","PNOC"
"HTR5A","SSTR2"
"HTR5A","TAS2R30"
"HTR5A","TAS2R31"
"HTR5A","TAS2R10"
"HTR5A","OXER1"
"HTR5A","TAS2R39"
"HTR5A","TAS2R14"
"HTR5A","TAS2R43"
"HTR5A","TAS2R4"
"HTR5A","RXFP3"
"HTR5A","TAS2R38"
"HTR5A","TAS2R50"
"HTR5A","OXGR1"
"HTR5A","TAS2R16"
"HTR5A","TAS2R5"
"HTR5A","P2RY13"
"HTR5A","TAS2R19"
"HTR5A","P2RY4"
"HTR5A","TAS2R42"
"HTR5A","SSTR1"
"HTR5A","NPW"
"HRH3","TAS2R9"
"HRH3","TAS2R1"
"HRH3","TAS2R60"
"HRH3","TAS2R8"
"HRH3","SSTR4"
"HRH3","SUCNR1"
"HRH3","TAS2R40"
"HRH3","TAS2R46"
"HRH3","TAS2R13"
"HRH3","S1PR3"
"HRH3","TAS2R20"
"HRH3","TAS2R3"
"HRH3","PNOC"
"HRH3","SSTR2"
"HRH3","TAS2R30"
"HRH3","TAS2R31"
"HRH3","TAS2R10"
"HRH3","OXER1"
"HRH3","TAS2R39"
"HRH3","TAS2R14"
"HRH3","TAS2R43"
"HRH3","TAS2R4"
"HRH3","RXFP3"
"HRH3","TAS2R38"
"HRH3","TAS2R50"
"HRH3","OXGR1"
"HRH3","TAS2R16"
"HRH3","TAS2R5"
"HRH3","P2RY13"
"HRH3","TAS2R19"
"HRH3","P2RY4"
"HRH3","TAS2R42"
"HRH3","SSTR1"
"HRH3","NPW"
"HRH3","HTR5A"
"HRH4","TAS2R9"
"HRH4","TAS2R1"
"HRH4","TAS2R60"
"HRH4","TAS2R8"
"HRH4","SSTR4"
"HRH4","SUCNR1"
"HRH4","TAS2R40"
"HRH4","TAS2R46"
"HRH4","TAS2R13"
"HRH4","S1PR3"
"HRH4","TAS2R20"
"HRH4","TAS2R3"
"HRH4","PNOC"
"HRH4","SSTR2"
"HRH4","TAS2R30"
"HRH4","TAS2R31"
"HRH4","TAS2R10"
"HRH4","OXER1"
"HRH4","TAS2R39"
"HRH4","TAS2R14"
"HRH4","TAS2R43"
"HRH4","TAS2R4"
"HRH4","RXFP3"
"HRH4","TAS2R38"
"HRH4","TAS2R50"
"HRH4","OXGR1"
"HRH4","TAS2R16"
"HRH4","TAS2R5"
"HRH4","P2RY13"
"HRH4","TAS2R19"
"HRH4","P2RY4"
"HRH4","TAS2R42"
"HRH4","SSTR1"
"HRH4","NPW"
"HRH4","HTR5A"
"HRH4","HRH3"
"HTR1F","TAS2R9"
"HTR1F","TAS2R1"
"HTR1F","TAS2R60"
"HTR1F","TAS2R8"
"HTR1F","SSTR4"
"HTR1F","SUCNR1"
"HTR1F","TAS2R40"
"HTR1F","TAS2R46"
"HTR1F","TAS2R13"
"HTR1F","S1PR3"
"HTR1F","TAS2R20"
"HTR1F","TAS2R3"
"HTR1F","PNOC"
"HTR1F","SSTR2"
"HTR1F","TAS2R30"
"HTR1F","TAS2R31"
"HTR1F","TAS2R10"
"HTR1F","OXER1"
"HTR1F","TAS2R39"
"HTR1F","TAS2R14"
"HTR1F","TAS2R43"
"HTR1F","TAS2R4"
"HTR1F","RXFP3"
"HTR1F","TAS2R38"
"HTR1F","TAS2R50"
"HTR1F","OXGR1"
"HTR1F","TAS2R16"
"HTR1F","TAS2R5"
"HTR1F","P2RY13"
"HTR1F","TAS2R19"
"HTR1F","P2RY4"
"HTR1F","TAS2R42"
"HTR1F","SSTR1"
"HTR1F","NPW"
"HTR1F","HTR5A"
"HTR1F","HRH3"
"HTR1F","HRH4"
"NPY1R","TAS2R9"
"NPY1R","TAS2R1"
