"V1","V2"
"UBE2H","UBE2N"
"PSMB10","PSMB11"
"PSMB10","HIF3A"
"PSMB10","PSKH1"
"PSMB10","WWP1"
"PSMB10","NFKBIB"
"PSMB10","CD40LG"
"ROCK1","VEGFA"
"ROCK1","SHB"
"ROCK1","SLC9A1"
"ROCK1","GAB1"
"NLRP3","TLR6"
"NLRP3","USP50"
"NLRP3","NLRP5"
"NLRP3","MEFV"
"NLRP3","TLR5"
"NLRP3","IL6"
"NLRP3","TLR2"
"NLRP3","TLR3"
"NLRP3","CASP5"
"NLRP3","IL1R1"
"NLRP3","SUGT1"
"NLRP3","IL1B"
"NLRP3","TLR4"
"ARHGEF9","RHOBTB1"
"ARHGEF9","RAC2"
"ARHGEF9","RHOBTB2"
"CNOT8","UNK"
"CNOT8","TNKS1BP1"
"FAM213A","TLR5"
"PPP4R1","PPP1R15A"
"RAG1","UBE2H"
"TOMM40","TIMM8B"
"TOMM40","ZNF598"
"TOMM40","ZCCHC6"
"TOMM40","TRABD"
"TOMM40","NEK11"
"CASP2","XIAP"
"CASP2","NGF"
"CASP2","YWHAE"
"VHL","PSMB11"
"VHL","HIF3A"
"VHL","FBXO9"
"VHL","WWP1"
"VHL","STK38"
"VHL","SPSB1"
"VHL","WSB2"
"VHL","KLHL25"
"VHL","UBAC1"
"VHL","VEGFA"
"VHL","COMMD5"
"VHL","SPSB3"
"VHL","TRIM36"
"VHL","ZHX2"
"VHL","NEK8"
"VHL","ASB17"
"VHL","UBE2N"
"VHL","UBE2H"
"VHL","PSMB10"
"ZBP1","NFKBIB"
"ZBP1","RIPK3"
"ZBP1","DTX4"
"KCNA5","KCNA2"
"KCNA5","PRKCQ"
"NUDCD3","KLHL6"
"NUDCD3","KLHL29"
"NUDCD3","NEK8"
"NUDCD3","KLHL14"
"CAMK1G","CALML4"
"CAMK1G","CALML6"
"BRK1","WASL"
"BRK1","WASF1"
"BRK1","NCKAP1L"
"BRK1","WAS"
"BRK1","SHB"
"HLA-DRB5","CAPZA3"
"HLA-DRB5","TRIM22"
"HLA-DRB5","PTPRJ"
"HLA-DRB5","DCTN6"
"HLA-DRB5","PRKCQ"
"HLA-DRB5","YWHAE"
"HLA-DRB5","IRF9"
"TIMM8A","TOMM40"
"KDM2A","STAG2"
"TNFSF10","RIPK3"
"EIF2AK1","NFKBIB"
"HIST1H2AJ","TEX12"
"HIST1H2AJ","SYCP3"
"HIST1H2AJ","SYCE2"
"HIST1H2AJ","STAG3"
"HIST1H2AJ","H2AFB1"
"HIST1H2AJ","SYCP1"
"HIST1H2AJ","VRK3"
"HIST1H2AJ","SYCE3"
"HIST1H2AJ","SYCE1"
"HIST1H2AJ","H2AFJ"
"HIST1H2AJ","SYCP2"
"HIST1H2AJ","STAG2"
"HIST1H2AJ","MAPKAPK3"
"HIST1H2AJ","H2BFS"
"HIST1H2AJ","REC8"
"HIST1H2AJ","SMC3"
"SIRT2","WDTC1"
"NLRP2","NLRP5"
"NLRP2","MEFV"
"NLRP2","SUGT1"
"PRKAR2B","PRKX"
"PRKAR2B","TPX2"
"PRKAR2B","SFI1"
"PRKAR2B","STK36"
"PRKAR2B","TUBG2"
"PRKAR2B","TTBK2"
"PRKAR2B","TUBGCP5"
"PRKAR2B","SSNA1"
"PRKAR2B","KIF24"
"PRKAR2B","SDCCAG8"
"PRKAR2B","TUBGCP4"
"PRKAR2B","C2CD3"
"PRKAR2B","YWHAE"
"SUN1","SYNE3"
"SUN1","TEX12"
"SUN1","SYCP3"
"SUN1","SYCE2"
"SUN1","STAG3"
"SUN1","H2AFB1"
"SUN1","SYCP1"
"SUN1","SYCE3"
"SUN1","SYCE1"
"SUN1","H2AFJ"
"SUN1","SYCP2"
"SUN1","STAG2"
"SUN1","H2BFS"
"SUN1","REC8"
"SUN1","SMC3"
"SUN1","HIST1H2AJ"
"PAN3","PABPC3"
"TCOF1","ZNF598"
"TCOF1","TUBGCP4"
"STAG1","TEX12"
"STAG1","SYCP3"
"STAG1","SYCE2"
"STAG1","STAG3"
"STAG1","H2AFB1"
"STAG1","SYCP1"
"STAG1","ZWINT"
"STAG1","SYCE3"
"STAG1","SYCE1"
"STAG1","H2AFJ"
"STAG1","SYCP2"
"STAG1","NUP37"
"STAG1","STAG2"
"STAG1","H2BFS"
"STAG1","REC8"
"STAG1","SMC3"
"STAG1","HIST1H2AJ"
"STAG1","SUN1"
"UBE3A","FBXO9"
"UBE3A","WWP1"
"UBE3A","SPSB1"
"UBE3A","SGK223"
"UBE3A","KLHL25"
"UBE3A","UBAC1"
"UBE3A","SUGT1"
"UBE3A","TRIM36"
"UBE3A","TP53BP2"
"UBE3A","SRSF9"
"UBE3A","ASB17"
"UBE3A","UBE2N"
"UBE3A","YWHAE"
"UBE3A","UBE2H"
"UBE3A","VHL"
"SMARCC2","IFNB1"
"SMARCC2","GTF3A"
"SMARCC2","TOP2B"
"SMARCC2","STAT2"
"SMARCC2","VDR"
"SMARCC2","SMARCA2"
"SMARCC2","YLPM1"
"SMARCC2","UBE3A"
"TRIM50","FBXO9"
"TRIM50","WWP1"
"TRIM50","SPSB1"
"TRIM50","KLHL25"
"TRIM50","UBAC1"
"TRIM50","TRIM36"
"TRIM50","ASB17"
"TRIM50","UBE2N"
"TRIM50","UBE2H"
"TRIM50","VHL"
"TRIM50","UBE3A"
"PI4K2A","PIK3R6"
"PI4K2A","WWP1"
"PI4K2A","PIK3R5"
"PI4K2A","PIK3C2B"
"CLN8","BNIP3L"
"PCNT","TPX2"
"PCNT","SFI1"
"PCNT","TUBG2"
"PCNT","TTBK2"
"PCNT","TUBGCP5"
"PCNT","SSNA1"
"PCNT","KIF24"
"PCNT","SDCCAG8"
"PCNT","TUBGCP4"
"PCNT","C2CD3"
"PCNT","YWHAE"
"PCNT","PRKAR2B"
"IL18","TLR6"
"IL18","IL2"
"IL18","IL18R1"
"IL18","IL4"
"IL18","MEFV"
"IL18","IL18RAP"
"IL18","STAT4"
"IL18","TLR5"
"IL18","IL6"
"IL18","CXCL1"
"IL18","IFNG"
"IL18","TLR2"
"IL18","TLR3"
"IL18","CASP5"
"IL18","CSF2"
"IL18","VEGFA"
"IL18","IL1R1"
"IL18","MMP9"
"IL18","IL1B"
"IL18","TLR4"
"IL18","NLRP3"
"CNOT6","TNKS1BP1"
"CNOT6","CNOT8"
"LMNB2","ZNF598"
"LMNB2","CASP2"
"LMNB2","SUN1"
"EPHB1","YES1"
"EPHB1","PAK3"
"EPHB1","PRKCG"
"EPHB1","MMP9"
"SGTA","TFF3"
"SGTA","BTC"
"SGTA","RARRES3"
"MPP6","STYK1"
"MPP6","SNX9"
"RPL36A","RPL22L1"
"RPL36A","RPL39L"
"RPL36A","SMG6"
"RPL36A","RPS21"
"RPL36A","RPL36AL"
"RPL36A","TUBGCP4"
"RPL36A","SSR3"
"RPL36A","UPF1"
"NR1I2","TFAP2C"
"VAV1","PIK3R6"
"VAV1","TYK2"
"VAV1","YES1"
"VAV1","IL6"
"VAV1","RHOBTB1"
"VAV1","WASF1"
"VAV1","PAK3"
"VAV1","RAC2"
"VAV1","NCKAP1L"
"VAV1","S100B"
"VAV1","WAS"
"VAV1","SHB"
"VAV1","PIK3R5"
"VAV1","RHOBTB2"
"VAV1","PRKCQ"
"VAV1","BRK1"
"MST1R","YWHAE"
"MST1R","GAB1"
"RPS20","RPL22L1"
"RPS20","VRK3"
"RPS20","RPL39L"
"RPS20","TRIP4"
"RPS20","SMG6"
"RPS20","RPS21"
"RPS20","RPL36AL"
"RPS20","SSR3"
"RPS20","UPF1"
"RPS20","RIOK2"
"RPS20","MPP6"
"RPS20","RPL36A"
"RPS6KB1","IL2"
"RPS6KB1","RRAGD"
