"V1","V2"
"PRL","IL6"
"MND1","SPO11"
"MND1","UBE2T"
"MND1","MSH5"
"TCEB3","TCEB3CL2"
"TCEB3","TCEB3C"
"CSF2","PDCD1LG2"
"CSF2","MRC1"
"CSF2","CRLF2"
"CSF2","CSF3"
"CSF2","IL23R"
"CSF2","IL13"
"CSF2","IL7"
"CSF2","IL2"
"CSF2","ITGAX"
"CSF2","IL4"
"CSF2","IL5"
"CSF2","IL9"
"CSF2","IL17A"
"CSF2","CSF2RA"
"CSF2","CD1D"
"CSF2","IL10RB"
"CSF2","CXCL2"
"CSF2","IL3"
"CSF2","IL27RA"
"CSF2","IL6"
"CSF2","SPI1"
"CSF2","CCL4"
"CSF2","CXCL5"
"CSF2","CXCL10"
"CSF2","CCL3"
"CSF2","IL22RA1"
"CSF2","CXCL1"
"CSF2","CCL11"
"CSF2","IFNG"
"CSF2","TLR2"
"CSF2","CD40LG"
"CSF2","IL3RA"
"CSF2","TLR3"
"CRYBB1","LIG1"
"ADH1A","ADH1C"
"ADH1A","GSTM2"
"ADH1A","ADH1B"
"UCHL1","CALCA"
"UCHL1","WDR82"
"GPC2","XYLT2"
"GPC2","HS3ST3B1"
"GPC2","HS3ST4"
"GPC2","HS3ST6"
"GPC2","HS6ST3"
"GPC2","NDST3"
"GPC2","NDST4"
"GPC2","HS3ST5"
"GPC2","B3GAT2"
"GPC2","VCAN"
"GPC2","XYLT1"
"GPC2","GPC5"
"GPC2","APOA4"
"GPC2","LRP12"
"GPC2","B3GAT1"
"GPC2","NCAN"
"GPC2","HPSE2"
"GPC2","HPSE"
"GPC2","HS6ST1"
"GPC2","HS3ST2"
"GPC2","SDC3"
"ZEB2","TWIST2"
"ZEB2","ZEB1"
"VEGFA","MMP13"
"VEGFA","LEP"
"VEGFA","CSF3"
"VEGFA","IL13"
"VEGFA","IL2"
"VEGFA","NOTCH4"
"VEGFA","IL4"
"VEGFA","IL17A"
"VEGFA","ZEB1"
"VEGFA","THBS1"
"VEGFA","IL6"
"VEGFA","CXCL10"
"VEGFA","CCL3"
"VEGFA","CXCL12"
"VEGFA","CXCL1"
"VEGFA","TLR2"
"VEGFA","PRL"
"VEGFA","CSF2"
"SESN1","SESN3"
"SDC1","XYLT2"
"SDC1","HS3ST3B1"
"SDC1","HS3ST4"
"SDC1","HS3ST6"
"SDC1","HS6ST3"
"SDC1","NDST3"
"SDC1","NDST4"
"SDC1","HS3ST5"
"SDC1","B3GAT2"
"SDC1","VCAN"
"SDC1","XYLT1"
"SDC1","GPC5"
"SDC1","APOA4"
"SDC1","LRP12"
"SDC1","B3GAT1"
"SDC1","NCAN"
"SDC1","HPSE2"
"SDC1","THBS1"
"SDC1","HPSE"
"SDC1","IL6"
"SDC1","HS6ST1"
"SDC1","HS3ST2"
"SDC1","SDC3"
"SDC1","GPC2"
"IL10RA","IL19"
"IL10RA","IL13"
"IL10RA","IL7"
"IL10RA","IL2"
"IL10RA","IL4"
"IL10RA","TYK2"
"IL10RA","IL5"
"IL10RA","IL9"
"IL10RA","IL10RB"
"IL10RA","IL3"
"IL10RA","IL6"
"IL10RA","IL22"
"IL10RA","IL22RA1"
"IL10RA","IFNG"
"IL10RA","CSF2"
"UBTF","H2AFB1"
"UBTF","TTF1"
"UBTF","H2AFJ"
"IFNA1","IL23R"
"IFNA1","IL2"
"IFNA1","IL5"
"IFNA1","IL10RB"
"IFNA1","IFNGR2"
"IFNA1","IL6"
"IFNA1","IFNLR1"
"IFNA1","IFNG"
"IFNA1","IL3RA"
"IFNA1","CSF2"
"RAD51C","XRCC2"
"RAD51C","ENSG00000267618"
"RAD51C","SPO11"
"RAD51C","RAD9B"
"RAD51C","UBE2T"
"RAD51C","POLD4"
"RAD51C","EME2"
"RAD51C","SPIDR"
"RAD51C","POLD3"
"RAD51C","SWSAP1"
"RAD51C","POLE4"
"RAD51C","MND1"
"S100B","IL2"
"S100B","SAA1"
"S100B","TMEM239"
"SNRPN","VRK3"
"SNRPN","YBX1"
"GDF15","IL6"
"GDF15","HAMP"
"XAF1","XIAP"
"XAF1","RNASEL"
"LTA","PSMB11"
"LTA","IL2"
"LTA","IL4"
"LTA","IL6"
"LTA","IFNG"
"LTA","CD40LG"
"IL1R1","IL36B"
"IL1R1","TLR7"
"IL1R1","TLR8"
"IL1R1","TLR10"
"IL1R1","TLR6"
"IL1R1","CSF2RA"
"IL1R1","TLR5"
"IL1R1","IL6"
"IL1R1","TLR2"
"IL1R1","TLR3"
"HS6ST2","GPC5"
"HS6ST2","SDC3"
"HS6ST2","GPC2"
"HS6ST2","SDC1"
"IL15","TSLP"
"IL15","ENSG00000255819"
"IL15","CRLF2"
"IL15","CSF3"
"IL15","IL23R"
"IL15","IL13"
"IL15","IL7"
"IL15","KLRD1"
"IL15","IL2"
"IL15","KLRK1"
"IL15","SELL"
"IL15","IL4"
"IL15","PRF1"
"IL15","IL5"
"IL15","IL9"
"IL15","IL17A"
"IL15","CSF2RA"
"IL15","IL10RB"
"IL15","NCR1"
"IL15","IL6"
"IL15","CCL4"
"IL15","CXCL10"
"IL15","CCL3"
"IL15","CCL11"
"IL15","IFNG"
"IL15","CD40LG"
"IL15","IL13RA1"
"IL15","TBX21"
"IL15","IL3RA"
"IL15","CSF2"
"IL15","IL10RA"
"RNF38","SPIDR"
"MMP9","MMP13"
"MMP9","LEP"
"MMP9","IL13"
"MMP9","TIMP3"
"MMP9","IL17A"
"MMP9","TIMP2"
"MMP9","THBS1"
"MMP9","IL6"
"MMP9","NID1"
"MMP9","CXCL5"
"MMP9","MPO"
"MMP9","CXCL10"
"MMP9","CXCL12"
"MMP9","CXCL1"
"MMP9","IFNG"
